CaseID,StandID,Year,RmvCode,Age,Tpa,TPrdTpa,BA,SDI,ZeideSDI,ReinekeSDI,SDIMax,RDSDI,CCF,TopHt,QMD,GMD,TCuFt,TPrdTCuFt,MCuFt,TPrdMCuFt,SCuFt,TPrdSCuFt,BdFt,TPrdBdFt,RTpa,RTCuFt,RMCuFt,RSCuFt,RBdFt,PrdLen,Acc,Mort,MAI,ForTyp,SizeCls,StkCls,variant,config
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2033,0,70,992.0960083007812,992.0960083007812,137.560302734375,287,287,331,330,0.8699194192886353,264,60,5.0420331954956055,4.621173858642578,2769.47705078125,2769.47705078125,2151.9150390625,2151.9150390625,1120.4017333984375,1120.4017333984375,6414.21923828125,6414.21923828125,0.0,0.0,0.0,0.0,0.0,5,64.39746856689453,33.0098762512207,30.742856979370117,121,2,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2038,0,75,827.260009765625,827.260009765625,141.1531982421875,289,289,326,330,0.8759807348251343,262,61,5.593206882476807,5.188054084777832,2926.412353515625,2926.412353515625,2306.33935546875,2306.33935546875,1196.52783203125,1196.52783203125,6960.80322265625,6960.80322265625,0.0,0.0,0.0,0.0,0.0,5,62.45166015625,36.2054443359375,30.746665954589844,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2043,0,80,700.5670776367188,700.5670776367188,143.31503295898438,287,287,319,330,0.8699173331260681,256,62,6.124314785003662,5.731411933898926,3057.642822265625,3057.642822265625,2424.5556640625,2424.5556640625,1271.2340087890625,1271.2340087890625,7380.1416015625,7380.1416015625,0.0,0.0,0.0,0.0,0.0,5,60.33485794067383,35.113258361816406,30.3125,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2048,0,85,608.3991088867188,608.3991088867188,145.40509033203125,285,285,314,330,0.863857626914978,249,63,6.619595050811768,6.23759651184082,3183.752685546875,3183.752685546875,2561.525390625,2561.525390625,1348.232666015625,1348.232666015625,7817.2412109375,7817.2412109375,0.0,0.0,0.0,0.0,0.0,5,59.03828048706055,33.714900970458984,30.141176223754883,121,2,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2053,0,90,538.9664916992188,538.9664916992188,147.50868225097656,284,284,310,330,0.8608246445655823,244,64,7.083766460418701,6.711563587188721,3310.369384765625,3310.369384765625,2741.6181640625,2741.6181640625,1437.1448974609375,1437.1448974609375,8412.1884765625,8412.1884765625,0.0,0.0,0.0,0.0,0.0,5,57.128204345703125,32.6684455871582,30.46666717529297,121,2,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2058,0,95,484.37127685546875,484.37127685546875,149.62254333496094,284,284,307,330,0.8608246445655823,239,64,7.525675296783447,7.162692070007324,3432.66552734375,3432.66552734375,2929.9189453125,2929.9189453125,1530.6630859375,1530.6630859375,8947.06640625,8947.06640625,0.0,0.0,0.0,0.0,0.0,5,55.72519302368164,31.955678939819336,30.842105865478516,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2063,0,100,440.04498291015625,440.04498291015625,151.6928253173828,283,283,305,330,0.8577942252159119,235,65,7.950057506561279,7.595879077911377,3551.513427734375,3551.513427734375,3108.899658203125,3108.899658203125,1633.9952392578125,1633.9952392578125,9596.0810546875,9596.0810546875,0.0,0.0,0.0,0.0,0.0,5,54.35425567626953,31.527875900268555,31.09000015258789,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2068,0,105,403.24188232421875,403.24188232421875,153.69195556640625,283,283,302,330,0.8577925562858582,231,65,8.359478950500488,8.013741493225098,3665.650390625,3665.650390625,3278.0322265625,3278.0322265625,1744.1522216796875,1744.1522216796875,10225.302734375,10225.302734375,0.0,0.0,0.0,0.0,0.0,5,52.00361251831055,41.01848220825195,31.21904754638672,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2073,0,110,362.294921875,362.294921875,153.12075805664062,277,277,295,330,0.8396062850952148,223,66,8.802836418151855,8.463642120361328,3720.571044921875,3720.571044921875,3390.51220703125,3390.51220703125,1840.139404296875,1840.139404296875,10812.1962890625,10812.1962890625,0.0,0.0,0.0,0.0,0.0,5,50.38799285888672,37.825077056884766,30.827272415161133,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2078,0,115,330.1073303222656,330.1073303222656,153.10182189941406,273,273,290,330,0.8274827003479004,217,67,9.22144889831543,8.889636039733887,3783.388427734375,3783.388427734375,3500.68115234375,3500.68115234375,1929.37939453125,1929.37939453125,11298.2919921875,11298.2919921875,0.0,0.0,0.0,0.0,0.0,5,48.63222885131836,36.9881591796875,30.443477630615234,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2083,0,120,302.9727478027344,302.9727478027344,153.08596801757812,270,270,285,330,0.8183904886245728,212,67,9.625028610229492,9.301024436950684,3841.610595703125,3841.610595703125,3592.57470703125,3592.57470703125,2013.444580078125,2013.444580078125,11827.9912109375,11827.9912109375,0.0,0.0,0.0,0.0,0.0,5,47.13264465332031,36.191673278808594,29.941667556762695,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2088,0,125,279.8938903808594,279.8938903808594,153.07208251953125,266,266,281,330,0.8062660694122314,208,67,10.013537406921387,9.697457313537598,3896.3125,3896.3125,3680.142578125,3680.142578125,2102.79443359375,2102.79443359375,12377.3134765625,12377.3134765625,0.0,0.0,0.0,0.0,0.0,5,45.417274475097656,35.57136917114258,29.440000534057617,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2093,0,130,260.1461486816406,260.1461486816406,153.060791015625,263,263,276,330,0.7971726655960083,205,68,10.386275291442871,10.078282356262207,3945.54296875,3945.54296875,3754.063232421875,3754.063232421875,2188.498291015625,2188.498291015625,12855.1806640625,12855.1806640625,0.0,0.0,0.0,0.0,0.0,5,44.328006744384766,34.9134407043457,28.876922607421875,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2098,0,135,243.1605224609375,243.1605224609375,153.05075073242188,261,261,273,330,0.7911095023155212,201,68,10.742558479309082,10.442573547363281,3992.615478515625,3992.615478515625,3817.741455078125,3817.741455078125,2256.27685546875,2256.27685546875,13272.099609375,13272.099609375,0.0,0.0,0.0,0.0,0.0,5,42.851192474365234,34.38964080810547,28.28148078918457,121,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2103,0,140,228.41583251953125,228.41583251953125,153.04354858398438,258,258,269,330,0.7820166349411011,199,69,11.08359146118164,10.79179859161377,4034.91943359375,4034.91943359375,3874.572021484375,3874.572021484375,2341.504638671875,2341.504638671875,13818.6171875,13818.6171875,0.0,0.0,0.0,0.0,0.0,5,41.48004913330078,33.721500396728516,27.678571701049805,801,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2108,0,145,215.60874938964844,215.60874938964844,153.03614807128906,256,256,266,330,0.7759557962417603,196,69,11.407761573791504,11.123846054077148,4073.710205078125,4073.710205078125,3925.184814453125,3925.184814453125,2413.79052734375,2413.79052734375,14289.2099609375,14289.2099609375,0.0,0.0,0.0,0.0,0.0,5,40.20204162597656,33.16317367553711,27.068965911865234,801,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2113,0,150,204.3857421875,204.3857421875,153.02960205078125,254,254,264,330,0.7698941826820374,194,69,11.716510772705078,11.440072059631348,4108.908203125,4108.908203125,3970.8515625,3970.8515625,2492.732666015625,2492.732666015625,14722.56640625,14722.56640625,0.0,0.0,0.0,0.0,0.0,5,38.953033447265625,32.68528747558594,26.47333335876465,801,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2118,0,155,194.45347595214844,194.45347595214844,153.02401733398438,252,252,261,330,0.7638304233551025,192,70,12.011805534362793,11.742743492126465,4140.24658203125,4140.24658203125,4010.60595703125,4010.60595703125,2597.603759765625,2597.603759765625,15319.861328125,15319.861328125,0.0,0.0,0.0,0.0,0.0,5,38.34125900268555,32.233882904052734,25.877418518066406,801,1,2,NE,calibrated
95f56ec3-6513-4842-9716-a37411bcfa10,HS3C-N,2123,0,160,185.59934997558594,185.59934997558594,153.02024841308594,250,250,259,330,0.7577682733535767,190,70,12.294833183288574,12.032877922058105,4170.7841796875,4170.7841796875,4049.080078125,4049.080078125,2680.6015625,2680.6015625,15785.5615234375,15785.5615234375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.306249618530273,801,1,2,NE,calibrated
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2023,0,60,3302.516845703125,3302.516845703125,160.59307861328125,411,411,475,582,0.7062371969223022,348,51,2.985909938812256,2.7313852310180664,2449.012939453125,2449.012939453125,1365.3848876953125,1365.3848876953125,429.9710693359375,429.9710693359375,2407.442138671875,2407.442138671875,0.0,0.0,0.0,0.0,0.0,5,134.4114532470703,13.414690017700195,22.75,121,3,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2028,0,65,3088.615966796875,3088.615966796875,195.5422821044922,495,495,549,586,0.8450799584388733,425,53,3.4070193767547607,3.194639205932617,3053.994384765625,3053.994384765625,1599.849365234375,1599.849365234375,480.2910461425781,480.2910461425781,2684.533203125,2684.533203125,0.0,0.0,0.0,0.0,0.0,5,138.23703002929688,62.30479049682617,24.615385055541992,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2033,0,70,2457.348876953125,2457.348876953125,209.3317108154297,512,512,554,591,0.8657347559928894,442,54,3.9520328044891357,3.76249623298645,3433.657470703125,3433.657470703125,1813.74853515625,1813.74853515625,530.638916015625,530.638916015625,3017.904052734375,3017.904052734375,0.0,0.0,0.0,0.0,0.0,5,134.15428161621094,73.01041412353516,25.91428565979004,121,3,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2038,0,75,1984.8187255859375,1984.8187255859375,216.92039489746094,513,513,546,595,0.8621802926063538,438,55,4.476369857788086,4.301766395568848,3739.37548828125,3739.37548828125,1990.811279296875,1990.811279296875,589.9241333007812,589.9241333007812,3344.590576171875,3344.590576171875,0.0,0.0,0.0,0.0,0.0,5,133.27777099609375,57.350868225097656,26.546667098999023,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2043,0,80,1724.2608642578125,1724.2608642578125,228.7783660888672,526,526,555,597,0.8812347650527954,438,57,4.9322190284729,4.770262718200684,4119.01220703125,4119.01220703125,2244.799560546875,2244.799560546875,660.14794921875,660.14794921875,3772.31396484375,3772.31396484375,0.0,0.0,0.0,0.0,0.0,5,123.80120086669922,82.44523620605469,28.0625,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2048,0,85,1445.385498046875,1445.385498046875,229.9345245361328,513,513,538,598,0.8578886985778809,413,58,5.40065336227417,5.2446675300598145,4325.79150390625,4325.79150390625,2600.18603515625,2600.18603515625,761.7220458984375,761.7220458984375,4348.06396484375,4348.06396484375,0.0,0.0,0.0,0.0,0.0,5,121.23583984375,54.48653793334961,30.58823585510254,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2053,0,90,1302.3553466796875,1302.3553466796875,238.94430541992188,521,521,543,598,0.8706151843070984,408,59,5.799890995025635,5.650600433349609,4659.53662109375,4659.53662109375,2995.171630859375,2995.171630859375,851.0416259765625,851.0416259765625,4886.1181640625,4886.1181640625,0.0,0.0,0.0,0.0,0.0,5,116.66348266601562,63.329097747802734,33.27777862548828,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2058,0,95,1168.0152587890625,1168.0152587890625,244.3092498779297,521,521,541,598,0.8706563711166382,397,60,6.192728519439697,6.047481060028076,4926.208984375,4926.208984375,3537.36083984375,3537.36083984375,975.2129516601562,975.2129516601562,5572.6845703125,5572.6845703125,0.0,0.0,0.0,0.0,0.0,5,113.1184310913086,63.985939025878906,37.2315788269043,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2063,0,100,1055.7034912109375,1055.7034912109375,248.7117919921875,520,520,538,598,0.8695257902145386,386,61,6.57223653793335,6.429873466491699,5171.87109375,5171.87109375,4033.997314453125,4033.997314453125,1081.9276123046875,1081.9276123046875,6195.01611328125,6195.01611328125,0.0,0.0,0.0,0.0,0.0,5,109.11426544189453,63.34415054321289,40.34000015258789,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2068,0,105,962.003662109375,962.003662109375,252.7367401123047,518,518,535,597,0.8670099973678589,376,62,6.940359592437744,6.800253868103027,5400.7197265625,5400.7197265625,4545.41552734375,4545.41552734375,1221.8714599609375,1221.8714599609375,6988.47265625,6988.47265625,0.0,0.0,0.0,0.0,0.0,5,106.63937377929688,62.713722229003906,43.28571319580078,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2073,0,110,882.6141357421875,882.6141357421875,256.5364990234375,517,517,533,597,0.8663766384124756,367,63,7.300047397613525,7.162091255187988,5620.3486328125,5620.3486328125,4876.8564453125,4876.8564453125,1360.0552978515625,1360.0552978515625,7747.23388671875,7747.23388671875,0.0,0.0,0.0,0.0,0.0,5,103.0827865600586,62.43605041503906,44.33636474609375,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2078,0,115,814.2820434570312,814.2820434570312,260.12188720703125,515,515,530,596,0.8642370700836182,359,63,7.653102397918701,7.517402172088623,5823.5791015625,5823.5791015625,5164.4013671875,5164.4013671875,1518.6873779296875,1518.6873779296875,8666.138671875,8666.138671875,0.0,0.0,0.0,0.0,0.0,5,100.35901641845703,62.208221435546875,44.90434646606445,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2083,0,120,754.8965454101562,754.8965454101562,263.48779296875,514,514,528,595,0.863937497138977,353,64,7.999682426452637,7.866207122802734,6014.337890625,6014.337890625,5414.15380859375,5414.15380859375,1698.066162109375,1698.066162109375,9717.4521484375,9717.4521484375,0.0,0.0,0.0,0.0,0.0,5,97.50019836425781,61.992469787597656,45.11666488647461,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2088,0,125,702.9135131835938,702.9135131835938,266.6187744140625,512,512,525,594,0.8620628118515015,346,64,8.339315414428711,8.208218574523926,6191.873046875,6191.873046875,5642.3603515625,5642.3603515625,1917.20556640625,1917.20556640625,10920.0625,10920.0625,0.0,0.0,0.0,0.0,0.0,5,95.36221313476562,61.8842887878418,45.13600158691406,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2093,0,130,657.0875244140625,657.0875244140625,269.5442810058594,510,510,523,593,0.8603058457374573,341,65,8.672406196594238,8.54386043548584,6359.27001953125,6359.27001953125,5856.2587890625,5856.2587890625,2100.6484375,2100.6484375,11987.3369140625,11987.3369140625,0.0,0.0,0.0,0.0,0.0,5,92.54784393310547,61.63868713378906,45.0461540222168,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2098,0,135,616.5765380859375,616.5765380859375,272.2344970703125,509,509,520,592,0.8602424263954163,336,65,8.997340202331543,8.87152099609375,6513.8125,6513.8125,6045.81298828125,6045.81298828125,2323.26611328125,2323.26611328125,13228.53515625,13228.53515625,0.0,0.0,0.0,0.0,0.0,5,90.03500366210938,61.300018310546875,44.785186767578125,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2103,0,140,580.645751953125,580.645751953125,274.7530212402344,507,507,518,591,0.8584470152854919,332,66,9.314334869384766,9.191368103027344,6657.48876953125,6657.48876953125,6225.7548828125,6225.7548828125,2505.4453125,2505.4453125,14248.3779296875,14248.3779296875,0.0,0.0,0.0,0.0,0.0,5,87.28204345703125,74.5444107055664,44.47142791748047,121,2,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2108,0,145,541.460693359375,541.460693359375,274.0268859863281,500,500,510,589,0.8484874963760376,324,66,9.632735252380371,9.512787818908691,6721.17236328125,6721.17236328125,6325.4521484375,6325.4521484375,2669.654296875,2669.654296875,15097.318359375,15097.318359375,0.0,0.0,0.0,0.0,0.0,5,82.1452407836914,72.48471069335938,43.620689392089844,121,1,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2113,0,150,507.18804931640625,507.18804931640625,273.39862060546875,493,493,502,588,0.8383200168609619,317,66,9.941452980041504,9.82479476928711,6769.47412109375,6769.47412109375,6405.99365234375,6405.99365234375,2923.172607421875,2923.172607421875,16533.94921875,16533.94921875,0.0,0.0,0.0,0.0,0.0,5,78.31121826171875,70.810791015625,42.7066650390625,121,1,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2118,0,155,476.89141845703125,476.89141845703125,272.8255615234375,487,487,496,587,0.8295816779136658,311,67,10.241626739501953,10.128556251525879,6806.98095703125,6806.98095703125,6471.9091796875,6471.9091796875,3238.427001953125,3238.427001953125,18288.828125,18288.828125,0.0,0.0,0.0,0.0,0.0,5,76.17603302001953,68.76874542236328,41.75483703613281,121,1,1,NE,default
317dc706-62da-4b81-a189-49ddfb965ee1,S2A-N,2123,0,160,450.05987548828125,450.05987548828125,272.33013916015625,481,481,489,587,0.8193609714508057,305,67,10.532926559448242,10.423554420471191,6844.02001953125,6844.02001953125,6533.21826171875,6533.21826171875,3529.2021484375,3529.2021484375,19801.681640625,19801.681640625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.83124923706055,121,1,1,NE,default
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2023,0,60,3302.516845703125,3302.516845703125,160.59307861328125,411,411,475,484,0.8489658832550049,348,51,2.985909938812256,2.7313852310180664,2449.012939453125,2449.012939453125,1365.3848876953125,1365.3848876953125,429.9710693359375,429.9710693359375,2407.442138671875,2407.442138671875,0.0,0.0,0.0,0.0,0.0,5,115.38158416748047,53.57841491699219,22.75,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2028,0,65,2497.222412109375,2497.222412109375,172.5327606201172,428,428,476,484,0.8840789794921875,366,53,3.5591251850128174,3.3334219455718994,2758.028076171875,2758.028076171875,1528.2230224609375,1528.2230224609375,473.82513427734375,473.82513427734375,2649.48486328125,2649.48486328125,0.0,0.0,0.0,0.0,0.0,5,112.45484924316406,67.22576141357422,23.507692337036133,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2033,0,70,1891.84716796875,1891.84716796875,177.19497680664062,424,424,460,484,0.8758167624473572,362,54,4.143991947174072,3.9381816387176514,2984.173583984375,2984.173583984375,1695.7891845703125,1695.7891845703125,520.2835693359375,520.2835693359375,2958.079833984375,2958.079833984375,0.0,0.0,0.0,0.0,0.0,5,107.63258361816406,63.70187759399414,24.22857093811035,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2038,0,75,1519.7552490234375,1519.7552490234375,181.29428100585938,420,420,449,484,0.8675551414489746,353,55,4.676721572875977,4.485060691833496,3203.828125,3203.828125,1841.117919921875,1841.117919921875,576.0360717773438,576.0360717773438,3269.897705078125,3269.897705078125,0.0,0.0,0.0,0.0,0.0,5,103.41584014892578,58.39155578613281,24.546667098999023,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2043,0,80,1276.2286376953125,1276.2286376953125,185.63084411621094,417,417,442,484,0.8613570928573608,341,57,5.164130687713623,4.982876777648926,3428.947998046875,3428.947998046875,2035.127685546875,2035.127685546875,638.2454833984375,638.2454833984375,3642.55859375,3642.55859375,0.0,0.0,0.0,0.0,0.0,5,100.60686492919922,44.6597900390625,25.4375,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2048,0,85,1135.215087890625,1135.215087890625,193.5180206298828,425,425,446,484,0.8778822422027588,336,58,5.590590953826904,5.418769836425781,3708.684814453125,3708.684814453125,2367.415283203125,2367.415283203125,738.0447998046875,738.0447998046875,4221.96728515625,4221.96728515625,0.0,0.0,0.0,0.0,0.0,5,96.68880462646484,52.469669342041016,27.84705924987793,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2053,0,90,1004.5611572265625,1004.5611572265625,197.94854736328125,424,424,444,484,0.8758168816566467,326,59,6.010687351226807,5.844550132751465,3929.779052734375,3929.779052734375,2678.61279296875,2678.61279296875,819.3530883789062,819.3530883789062,4712.9150390625,4712.9150390625,0.0,0.0,0.0,0.0,0.0,5,92.9801025390625,52.63180923461914,29.766666412353516,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2058,0,95,898.2872314453125,898.2872314453125,201.53860473632812,423,423,440,484,0.8737508058547974,317,60,6.413689613342285,6.251567840576172,4131.5224609375,4131.5224609375,3100.63525390625,3100.63525390625,934.9691772460938,934.9691772460938,5330.5283203125,5330.5283203125,0.0,0.0,0.0,0.0,0.0,5,90.25160217285156,51.3880500793457,32.64210510253906,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2063,0,100,812.219482421875,812.219482421875,204.91195678710938,421,421,437,484,0.8696200251579285,308,61,6.801164150238037,6.642210006713867,4325.837890625,4325.837890625,3476.5947265625,3476.5947265625,1032.6846923828125,1032.6846923828125,5918.6435546875,5918.6435546875,0.0,0.0,0.0,0.0,0.0,5,86.73922729492188,50.33171081542969,34.77000045776367,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2068,0,105,741.143798828125,741.143798828125,208.1657257080078,420,420,435,484,0.8675544857978821,301,62,7.176116943359375,7.019848346710205,4507.87646484375,4507.87646484375,3862.042236328125,3862.042236328125,1160.64013671875,1160.64013671875,6655.0654296875,6655.0654296875,0.0,0.0,0.0,0.0,0.0,5,84.96981048583984,49.46894454956055,36.78095245361328,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2073,0,110,681.2713623046875,681.2713623046875,211.32534790039062,419,419,433,484,0.8654885292053223,294,62,7.541398048400879,7.38780403137207,4685.3837890625,4685.3837890625,4122.45263671875,4122.45263671875,1288.8480224609375,1288.8480224609375,7346.4111328125,7346.4111328125,0.0,0.0,0.0,0.0,0.0,5,82.21233367919922,49.080318450927734,37.47272872924805,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2078,0,115,629.9439086914062,629.9439086914062,214.37196350097656,418,418,431,484,0.8634238839149475,289,63,7.898950099945068,7.748084545135498,4851.0400390625,4851.0400390625,4347.61962890625,4347.61962890625,1429.750244140625,1429.750244140625,8155.2900390625,8155.2900390625,0.0,0.0,0.0,0.0,0.0,5,80.02959442138672,48.79164123535156,37.80869674682617,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2083,0,120,585.4894409179688,585.4894409179688,217.27276611328125,418,418,430,484,0.8634230494499207,284,63,8.248583793640137,8.10062313079834,5007.23046875,5007.23046875,4550.51220703125,4550.51220703125,1591.8248291015625,1591.8248291015625,9095.67578125,9095.67578125,0.0,0.0,0.0,0.0,0.0,5,77.6941146850586,48.637413024902344,37.92499923706055,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2088,0,125,546.6441040039062,546.6441040039062,220.0435028076172,417,417,428,484,0.8613577485084534,279,64,8.59089183807373,8.446009635925293,5152.51318359375,5152.51318359375,4732.29296875,4732.29296875,1787.4683837890625,1787.4683837890625,10169.2890625,10169.2890625,0.0,0.0,0.0,0.0,0.0,5,76.30860900878906,48.41773986816406,37.85599899291992,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2093,0,130,512.568603515625,512.568603515625,222.65264892578125,416,416,427,484,0.8592920303344727,275,64,8.924300193786621,8.782702445983887,5291.97265625,5291.97265625,4904.79345703125,4904.79345703125,1946.7310791015625,1946.7310791015625,11115.2763671875,11115.2763671875,0.0,0.0,0.0,0.0,0.0,5,73.7601318359375,48.17495346069336,37.730770111083984,121,2,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2098,0,135,482.55999755859375,482.55999755859375,225.11997985839844,416,416,426,484,0.8592917323112488,272,65,9.248424530029297,9.110260963439941,5419.8955078125,5419.8955078125,5059.32958984375,5059.32958984375,2144.650634765625,2144.650634765625,12231.5341796875,12231.5341796875,0.0,0.0,0.0,0.0,0.0,5,71.20938110351562,60.36489486694336,37.47407531738281,121,1,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2103,0,140,449.0970764160156,449.0970764160156,224.62570190429688,410,410,419,484,0.8468986749649048,266,65,9.576257705688477,9.441654205322266,5474.11572265625,5474.11572265625,5147.2431640625,5147.2431640625,2287.593505859375,2287.593505859375,13043.228515625,13043.228515625,0.0,0.0,0.0,0.0,0.0,5,69.00834655761719,57.02557373046875,36.764286041259766,121,1,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2108,0,145,420.8922424316406,420.8922424316406,224.61090087890625,405,405,414,484,0.8365710377693176,260,66,9.891585350036621,9.760862350463867,5534.0283203125,5534.0283203125,5232.06494140625,5232.06494140625,2433.265380859375,2433.265380859375,13732.048828125,13732.048828125,0.0,0.0,0.0,0.0,0.0,5,65.71348571777344,55.95398712158203,36.082759857177734,121,1,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2113,0,150,396.0331726074219,396.0331726074219,224.5980224609375,401,401,409,484,0.8283082246780396,255,66,10.197027206420898,10.070425033569336,5582.82666015625,5582.82666015625,5304.4892578125,5304.4892578125,2639.94775390625,2639.94775390625,14895.55078125,14895.55078125,0.0,0.0,0.0,0.0,0.0,5,62.954856872558594,54.84313201904297,35.36000061035156,121,1,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2118,0,155,374.0361022949219,374.0361022949219,224.58644104003906,397,397,404,484,0.8200453519821167,251,66,10.492314338684082,10.370132446289062,5623.38818359375,5623.38818359375,5364.48583984375,5364.48583984375,2886.178466796875,2886.178466796875,16295.8095703125,16295.8095703125,0.0,0.0,0.0,0.0,0.0,5,60.76607131958008,53.64190673828125,34.60645294189453,121,1,1,NE,calibrated
6ca03d43-86a0-4a65-b61b-71374e9f869d,S2A-N,2123,0,160,354.5378112792969,354.5378112792969,224.5752410888672,393,393,400,484,0.811782956123352,247,66,10.776708602905273,10.659163475036621,5659.00927734375,5659.00927734375,5418.44287109375,5418.44287109375,3120.9453125,3120.9453125,17568.609375,17568.609375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.86249923706055,121,1,1,NE,calibrated
adba5494-27c2-4eb4-97f7-0997637720af,S3B-N,2023,0,60,1836.099609375,1836.099609375,198.97882080078125,413,413,502,655,0.6300957202911377,237,54,4.457505702972412,3.9448025226593018,3655.808837890625,3655.808837890625,2993.4453125,2993.4453125,1593.3701171875,1593.3701171875,8504.658203125,8504.658203125,0.0,0.0,0.0,0.0,0.0,5,84.36499786376953,4.9965715408325195,49.88333511352539,121,1,1,NE,default
