CN,LAT,LON,BGI
75975599010538,44.81981,-67.63924,4027.0
75975647010538,44.99659,-67.18532,3460.0
75975629010538,45.15562,-67.21038,4049.0
75975687010538,44.84582,-67.82643,3117.0
75975597010538,45.36257,-67.64327,4640.0
75975627010538,44.7021,-67.25997,3889.0
75975659010538,45.00352,-67.64879,4637.0
75975657010538,45.02629,-67.35078,2801.0
75975645010538,45.0586,-67.12902,3604.0
75975633010538,45.02067,-67.76433,3632.0
75975689010538,45.46384,-67.76938,4141.0
75975641010538,44.77755,-67.94292,3793.0
75975625010538,44.9254,-67.23151,3700.0
75975617010538,44.61348,-67.73141,3859.0
75975709010538,44.67754,-68.01929,3753.0
75975661010538,44.78267,-67.51229,3281.0
75975693010538,45.33312,-67.88922,3654.0
75975639010538,45.56917,-67.46088,3266.0
75975619010538,45.5069,-67.53064,4205.0
75975653010538,44.65136,-67.48621,3668.0
75975669010538,45.4356,-67.58911,4791.0
75975707010538,44.6605,-67.31094,3807.0
75975677010538,45.14426,-67.64548,4026.0
75975609010538,44.69426,-67.83945,2998.0
75975663010538,44.74723,-67.60508,3895.0
75975605010538,45.60851,-67.81293,4496.0
75975665010538,44.76248,-67.76985,3560.0
75975611010538,45.52174,-67.72622,4610.0
75975643010538,44.70874,-68.01579,3290.0
75975679010538,45.22755,-67.7667,4088.0
75975681010538,45.07591,-67.71462,4490.0
75975621010538,45.11389,-67.46582,4064.0
75975701010538,45.4952,-67.94738,4105.0
75975607010538,44.93531,-67.86389,3527.0
75975615010538,44.84651,-67.73727,4078.0
75975601010538,44.84055,-67.09418,3892.0
75975691010538,45.39711,-67.8327,4284.0
75975623010538,45.36971,-67.44848,4170.0
75975631010538,45.59233,-67.67321,4388.0
75975675010538,45.05163,-67.53371,3887.0
75975667010538,44.40014,-67.89616,3041.0
75975603010538,44.88527,-68.06323,4048.0
75975705010538,45.0835,-67.66224,3845.0
75975673010538,45.20875,-67.59627,3379.0
75975671010538,45.32893,-67.52018,4346.0
75975613010538,45.31424,-67.70193,3030.0
75975595010538,44.54155,-67.9749,3870.0
75975703010538,45.51395,-68.00372,3589.0
75975635010538,45.58088,-67.94371,4267.0
75975655010538,44.72261,-67.42466,3800.0
75975685010538,45.02399,-67.95408,3826.0
75975695010538,45.16313,-67.82606,4277.0
75975699010538,45.18309,-68.0126,4164.0
75975697010538,45.06556,-67.83003,3854.0
75975649010538,44.76765,-67.19312,3317.0
75975651010538,44.74281,-67.13273,3721.0
75975683010538,44.88004,-67.71755,4302.0
75977011010538,45.252089,-67.946177,3140.0
75977009010538,44.605099,-67.533079,0.0
75977015010538,44.909429,-67.078728,0.0
75977017010538,44.927199,-67.406479,2267.0
75977019010538,44.526564,-67.804079,0.0
75977007010538,45.196969,-67.437094,3184.0
75977013010538,44.799498,-67.380749,3675.0
75975971010538,47.31942,-69.36667,2453.0
75975991010538,46.78218,-69.78201,3626.0
75975919010538,46.59455,-68.58606,4395.0
75975757010538,46.0832,-67.83225,3756.0
75975771010538,46.71263,-69.73093,4043.0
75975755010538,46.68018,-68.82072,3676.0
75975791010538,47.29572,-69.16621,3790.0
75975909010538,46.76767,-68.2054,4864.0
75975779010538,46.97932,-68.02883,4814.0
75975997010538,46.77242,-68.33395,3984.0
75975721010538,46.92364,-68.87102,4037.0
75975987010538,47.21658,-68.67714,4000.0
75975949010538,46.87347,-69.17378,4325.0
75975999010538,47.18255,-67.95617,4284.0
75975753010538,46.59194,-68.69419,4250.0
75975885010538,46.74704,-68.03724,4846.0
75975887010538,46.7064,-68.26941,4207.0
75975873010538,46.10496,-68.04749,4589.0
75975869010538,45.76603,-68.36018,4976.0
75975787010538,46.94827,-67.80644,4800.0
75975951010538,46.86641,-68.9498,3961.0
75975917010538,46.6605,-68.52058,4157.0
75975941010538,46.84306,-68.75993,4461.0
75975867010538,45.81148,-68.05434,3467.0
75975763010538,47.15186,-69.28231,3565.0
75975801010538,47.10798,-68.1936,3667.0
75975891010538,46.47289,-68.2901,4534.0
75975813010538,46.03186,-67.89262,4197.0
75975833010538,46.80382,-67.99289,4690.0
75975989010538,46.78664,-69.0707,3942.0
75975715010538,46.40813,-67.91559,4304.0
75975845010538,46.49779,-68.45194,4229.0
75975793010538,47.1068,-69.22369,4096.0
75975729010538,46.825,-69.20606,4110.0
75975965010538,46.63401,-69.5514,3694.0
75975823010538,46.89803,-69.11525,3813.0
75976001010538,47.20067,-69.41991,3450.0
75975837010538,46.53807,-68.04596,3945.0
75975927010538,47.03433,-68.38314,4319.0
75975939010538,46.84341,-68.64378,4352.0
75975875010538,46.24395,-68.29025,4265.0
75975851010538,47.08824,-68.77577,3946.0
75975733010538,46.88527,-67.89302,3775.0
75975859010538,45.64871,-68.00503,3998.0
75975829010538,46.16935,-67.932,4583.0
75975877010538,46.1471,-68.29221,4419.0
75975799010538,47.15056,-68.67043,4116.0
75975795010538,46.89983,-69.37224,4111.0
75975839010538,45.67179,-68.19866,4479.0
75975963010538,46.63708,-69.43103,3244.0
75975855010538,46.59323,-68.73746,4351.0
75975907010538,46.84406,-68.15901,4894.0
75975765010538,47.00546,-69.41242,4275.0
75975725010538,46.3134,-67.78629,4919.0
75975781010538,46.91152,-68.06462,4543.0
75975945010538,47.01234,-68.82531,4054.0
75975767010538,46.61803,-69.38292,4507.0
75975797010538,47.18405,-69.49099,3828.0
75975827010538,46.47877,-67.85647,4847.0
75975745010538,46.89124,-68.49569,3779.0
75975803010538,47.05234,-67.97121,4487.0
75975739010538,46.84535,-68.31495,4049.0
75975713010538,47.13468,-68.08262,4249.0
75975847010538,46.7272,-68.44038,3970.0
75975985010538,46.58974,-69.78296,3247.0
75975777010538,47.1103,-68.33508,3140.0
75975843010538,46.33496,-68.3894,3940.0
75975735010538,46.73985,-69.25431,4283.0
75975913010538,46.63576,-68.34013,3953.0
75975719010538,45.77639,-67.94911,3813.0
75975881010538,47.12604,-67.89976,4596.0
75975929010538,47.00134,-68.42241,4294.0
75975769010538,46.78053,-69.58857,4208.0
75975943010538,47.17662,-68.87907,4562.0
75975915010538,46.57236,-68.39185,4421.0
75975921010538,46.52404,-68.64894,4054.0
75975819010538,46.90982,-69.31959,4223.0
75975967010538,47.42745,-69.05597,4372.0
75975901010538,46.1012,-68.41203,4140.0
75975749010538,46.87484,-69.52416,4093.0
75975817010538,46.69208,-69.89413,3490.0
75975853010538,45.83514,-68.23147,5096.0
75975809010538,45.89737,-68.2305,4857.0
75975811010538,46.29364,-68.02737,4185.0
75975805010538,46.00589,-68.25835,4016.0
75975975010538,47.10146,-69.55954,3721.0
75975857010538,45.95913,-67.9347,4329.0
75975831010538,46.11847,-67.95304,4227.0
75975783010538,46.6667,-68.07925,4439.0
75975973010538,47.26766,-69.23898,4187.0
75975773010538,47.21085,-68.44456,3928.0
75975969010538,47.37733,-69.297,3824.0
75975761010538,47.34995,-69.1371,3915.0
75975741010538,46.59354,-68.15407,4260.0
75975957010538,46.66552,-69.12901,4062.0
75975737010538,46.59922,-67.97949,3082.0
75975993010538,45.93098,-68.35057,4724.0
75975747010538,47.25792,-69.4058,3971.0
75975977010538,47.02888,-69.60595,3938.0
75975995010538,46.34433,-67.97624,4593.0
75975751010538,46.93098,-69.51695,3735.0
75975871010538,45.64236,-68.40888,4667.0
75975815010538,45.80689,-67.86405,4372.0
75975825010538,47.11884,-69.11439,3761.0
75975727010538,46.62201,-68.9557,4097.0
75975895010538,46.30583,-68.23269,4073.0
75975983010538,46.82538,-69.79444,4061.0
75976003010538,46.8746,-69.74182,3422.0
75975789010538,46.80065,-68.98962,3916.0
75975717010538,46.59444,-69.95658,4125.0
75975835010538,45.7686,-68.12481,4234.0
75975911010538,46.79271,-68.39428,3674.0
75975953010538,46.96744,-69.06041,4207.0
75975947010538,47.09905,-68.94218,4287.0
75975931010538,47.05489,-68.56999,4267.0
75975923010538,46.42791,-68.52012,4317.0
75975893010538,46.37275,-68.155,3549.0
75975981010538,46.72699,-69.66319,4262.0
75975723010538,46.06086,-68.05087,4333.0
75975933010538,47.12601,-68.51521,4393.0
75975879010538,45.87057,-68.41858,4427.0
75975889010538,46.54278,-68.22496,4335.0
75975775010538,47.26379,-68.36761,4086.0
75975785010538,46.65405,-67.90564,4837.0
75975759010538,46.74375,-69.84495,3754.0
75975961010538,47.08706,-69.37077,3873.0
75975865010538,45.8103,-67.91465,4142.0
75975905010538,46.93605,-68.27647,3849.0
75975743010538,45.78849,-68.30609,4772.0
75975807010538,46.62259,-68.24622,4512.0
75975821010538,46.60062,-69.19304,4058.0
75975883010538,46.72752,-67.85288,4484.0
75975935010538,46.82367,-68.57526,4254.0
75975955010538,46.7382,-69.05691,3846.0
75975861010538,46.26013,-67.85749,4757.0
75975731010538,46.4535,-68.10553,4439.0
75975849010538,47.23346,-68.62101,4238.0
75975937010538,46.74837,-68.63992,4253.0
75975979010538,46.96859,-69.67165,3669.0
75975899010538,46.16732,-68.34451,4550.0
75975897010538,46.40018,-68.34653,4186.0
75975903010538,47.2148,-68.00995,3963.0
75975841010538,47.06028,-68.20839,4322.0
75975863010538,45.98684,-68.11332,4498.0
75975925010538,47.23492,-68.20173,3620.0
75975959010538,46.68568,-69.19619,3597.0
75976941010538,46.461323,-68.708058,2894.0
75976943010538,46.996022,-68.61923,3234.0
75976939010538,47.168537,-68.253891,2956.0
75976015010538,45.29917,-68.18602,3860.0
75976065010538,45.13788,-68.82043,4751.0
75976109010538,45.30227,-68.6919,4413.0
75976111010538,45.19668,-68.60219,4113.0
75976103010538,45.4717,-68.43055,4273.0
75976091010538,45.14678,-68.47619,3719.0
75976047010538,46.13399,-68.60126,4429.0
75976059010538,44.74032,-69.19381,4558.0
75976081010538,46.25548,-68.44746,3616.0
75976057010538,45.37527,-68.24373,4336.0
75976055010538,45.48915,-68.53556,5088.0
75976135010538,46.2172,-68.70346,4060.0
75976087010538,45.58788,-68.05439,4459.0
75976117010538,44.84003,-68.88485,4620.0
75976031010538,45.98972,-68.71057,4425.0
75976113010538,45.24382,-68.70902,4444.0
75976049010538,45.80993,-68.48859,4445.0
75976115010538,45.91735,-68.83478,3255.0
75976061010538,45.03232,-69.10536,4977.0
75976107010538,45.33736,-68.4675,4451.0
75976121010538,45.66467,-68.58997,4550.0
75976105010538,45.47573,-68.36177,5012.0
75976021010538,45.13766,-68.63663,4030.0
75976037010538,45.01335,-68.9457,3777.0
75976043010538,45.41868,-68.59712,4951.0
75976051010538,44.79857,-68.53015,4668.0
75976137010538,45.09678,-68.35926,3901.0
75976123010538,44.96462,-69.17834,4723.0
75976083010538,45.56166,-68.47447,4926.0
75976075010538,46.15375,-68.75257,4186.0
75976007010538,44.87251,-69.06347,3805.0
75976045010538,45.07608,-68.69478,4171.0
75976089010538,45.42108,-68.00254,4421.0
75976099010538,44.7524,-68.77365,4107.0
75976029010538,45.49619,-68.16922,4300.0
75976125010538,46.29189,-68.52986,2989.0
75976097010538,44.95854,-68.59116,4410.0
75976143010538,45.50713,-68.71957,4266.0
75976133010538,46.3634,-68.58336,4303.0
75976071010538,44.9412,-68.89924,4249.0
75976041010538,45.34436,-68.6668,4841.0
75976017010538,45.04617,-69.31529,4908.0
75976013010538,46.37317,-68.73843,4104.0
75976101010538,45.58442,-68.29553,5137.0
75976011010538,44.94243,-68.98358,4500.0
75976131010538,45.91934,-68.77496,3028.0
75976053010538,45.1686,-68.43557,2819.0
75976069010538,45.46364,-68.75926,3029.0
75976005010538,46.14435,-68.46919,4464.0
75976019010538,45.07087,-68.88458,4796.0
75976067010538,45.67741,-68.79268,4207.0
75976139010538,46.35337,-68.71664,3702.0
75976085010538,45.35163,-68.07235,4007.0
75976009010538,44.89167,-68.65645,3870.0
75976073010538,45.76873,-68.70291,4203.0
75976129010538,46.07963,-68.7074,3715.0
75976141010538,45.09566,-69.07129,4727.0
75976095010538,45.03706,-68.53112,4511.0
75976127010538,46.04648,-68.64799,3959.0
75976063010538,44.79616,-68.93698,4292.0
75976093010538,44.766,-68.47225,3971.0
75976025010538,45.28582,-68.30992,3953.0
75976027010538,45.8918,-68.47119,4661.0
75976033010538,44.80258,-69.10244,4359.0
75976119010538,45.82489,-68.6502,3708.0
75976023010538,44.71196,-68.99521,4580.0
75976035010538,45.52978,-68.90698,3991.0
75976079010538,45.96899,-68.50853,4621.0
75976039010538,45.12165,-68.7974,4362.0
75976077010538,45.60115,-68.63017,4877.0
75976979010538,46.283384,-68.649685,4339.0
75976981010538,45.237088,-68.527307,3139.0
75976983010538,45.628328,-68.847862,4029.0
75976209010538,44.26219,-68.36063,4039.0
75976173010538,44.18557,-68.65713,4326.0
75976195010538,44.88615,-68.33486,3896.0
75976197010538,44.84897,-68.30849,4352.0
75976153010538,44.55682,-68.56394,4245.0
75976191010538,44.95342,-68.01004,3941.0
75976167010538,44.60114,-68.17365,3869.0
75976207010538,44.94271,-68.41474,4025.0
75976157010538,44.71128,-68.38831,3943.0
75976185010538,44.44929,-68.06583,4053.0
75976169010538,44.49382,-68.17986,3944.0
75976163010538,45.21949,-68.15842,2829.0
75976211010538,44.57134,-68.65054,4054.0
75976203010538,44.59357,-68.71435,4679.0
75976179010538,44.81561,-68.1299,3778.0
75976159010538,45.14309,-68.25354,4223.0
75976171010538,44.44741,-68.68821,4204.0
75976165010538,44.97953,-68.17885,4347.0
75976199010538,44.77047,-68.36816,4340.0
75976177010538,44.67378,-68.06017,4024.0
75976187010538,44.60571,-68.3013,4498.0
75976155010538,44.66388,-68.64582,4429.0
75976175010538,45.10949,-68.08691,3611.0
75976189010538,44.30869,-68.36973,3703.0
75976193010538,44.88843,-68.17065,3701.0
75976149010538,44.36202,-68.72825,4447.0
75976151010538,44.72067,-68.60921,4378.0
75976201010538,44.53768,-68.36599,4947.0
75976181010538,44.58913,-68.12885,3957.0
75976205010538,45.0809,-68.30137,3165.0
75976183010538,44.42277,-67.97793,3047.0
75976145010538,44.51899,-68.77511,4159.0
75976147010538,44.38316,-68.72828,4355.0
75976161010538,44.36498,-68.27719,4111.0
75976955010538,44.491952,-68.599786,2940.0
75976963010538,44.62622,-68.452281,3189.0
75976969010538,44.252995,-68.596287,0.0
75976957010538,45.046401,-68.142221,2636.0
75976965010538,44.450607,-68.222307,0.0
75976967010538,44.472813,-68.431625,0.0
75976961010538,44.659742,-68.242891,3455.0
75976971010538,44.14533,-68.460648,0.0
75976959010538,44.423606,-68.477491,4798.0
75976249010538,45.91709,-69.25078,4403.0
75976385010538,46.35978,-69.43418,4081.0
75976303010538,45.40763,-69.00947,4801.0
75976379010538,46.10633,-69.61192,3519.0
75976259010538,46.49125,-69.06277,3268.0
75976241010538,45.58584,-69.27901,3650.0
75976343010538,45.53722,-69.48724,3896.0
75976227010538,45.57342,-69.06195,3990.0
75976341010538,45.45222,-69.24951,4029.0
75976293010538,46.13199,-69.18858,3599.0
75976263010538,46.25348,-69.0463,3393.0
75976235010538,46.3351,-69.00406,4125.0
75976325010538,46.01202,-68.88876,3519.0
75976361010538,46.14926,-69.3711,4311.0
75976373010538,46.24404,-69.48514,4241.0
75976355010538,45.25802,-69.54191,4032.0
75976271010538,45.71953,-69.55833,3995.0
75976305010538,45.16335,-69.00569,4515.0
75976247010538,45.78417,-68.87182,3489.0
75976255010538,45.9822,-69.28377,4039.0
75976299010538,45.86066,-68.99909,3666.0
75976221010538,45.75995,-69.4782,3280.0
75976279010538,46.31719,-69.4512,4231.0
75976311010538,45.4784,-68.94108,4132.0
75976225010538,45.6455,-69.5902,3945.0
75976349010538,45.31461,-69.48197,4409.0
75976301010538,45.37732,-68.83904,4582.0
75976285010538,45.18604,-69.20143,4291.0
75976381010538,45.58739,-69.3788,3369.0
75976387010538,46.0366,-69.0669,3258.0
75976331010538,46.0636,-69.13332,4149.0
75976337010538,45.82487,-69.24891,3731.0
75976335010538,45.72676,-69.12005,3947.0
75976323010538,46.09989,-69.01347,3910.0
75976219010538,46.48735,-69.30774,4011.0
75976383010538,45.9399,-69.0516,2010.0
75976359010538,46.19627,-69.1305,3823.0
75976345010538,45.47739,-69.54837,3764.0
75976307010538,46.07921,-68.82507,2296.0
75976243010538,45.73422,-69.29456,3587.0
75976369010538,46.51894,-69.25612,3859.0
75976253010538,45.46056,-69.36021,4100.0
75976321010538,46.17135,-68.93648,3697.0
75976377010538,46.19182,-69.72874,3479.0
75976281010538,46.47408,-69.68995,4102.0
75976287010538,46.18279,-69.54024,4252.0
75976313010538,45.50394,-69.12245,3666.0
75976257010538,46.55385,-69.01933,3711.0
75976277010538,46.45796,-69.48763,4087.0
75976371010538,46.39973,-69.55259,4015.0
75976237010538,46.22057,-68.82897,3553.0
75976375010538,46.32801,-69.61896,3945.0
75976309010538,45.84244,-68.83069,3608.0
75976215010538,45.47747,-69.73288,3786.0
75976251010538,45.22289,-69.18417,4483.0
75976351010538,45.40439,-69.59879,4431.0
75976267010538,46.43728,-69.31529,3435.0
75976353010538,45.33047,-69.65069,4254.0
75976357010538,46.54356,-68.82993,3709.0
75976261010538,46.43424,-69.09219,3924.0
75976283010538,46.27331,-69.622,4067.0
75976217010538,45.91909,-69.60143,4042.0
75976363010538,45.91902,-69.3661,4229.0
75976233010538,46.24183,-68.91558,4239.0
75976315010538,45.16995,-69.11531,4206.0
75976365010538,46.00313,-69.48562,4455.0
75976265010538,46.37607,-69.18813,3910.0
75976339010538,45.6776,-69.36356,4017.0
75976245010538,45.65564,-69.20027,2717.0
75976295010538,46.46247,-68.82858,3785.0
75976367010538,45.86349,-69.6054,3635.0
75976319010538,46.39964,-68.8251,3895.0
75976239010538,45.4405,-69.17912,3720.0
75976213010538,45.64419,-69.01489,3644.0
75976223010538,45.85836,-69.40354,4333.0
75976269010538,46.04139,-69.67044,4146.0
75976297010538,45.34165,-69.06317,4650.0
75976317010538,45.35268,-69.25647,4273.0
75976291010538,45.19417,-69.34567,4372.0
75976347010538,45.37595,-69.41599,4087.0
75976275010538,45.59851,-69.43363,2780.0
75976229010538,45.12585,-69.41477,3956.0
75976333010538,45.80302,-69.06144,3502.0
75976289010538,45.16927,-69.60281,4322.0
75976329010538,45.96094,-69.11843,2825.0
75976327010538,45.94103,-68.94224,1117.0
75976273010538,45.08281,-69.51276,4468.0
75976231010538,45.23237,-68.94394,3736.0
75976995010538,45.735916,-69.72425,2378.0
75976989010538,46.354487,-69.360878,2584.0
75976987010538,45.274537,-69.318967,2700.0
75976993010538,45.812619,-69.699864,2617.0
75976985010538,46.213068,-69.319192,2591.0
75976389010538,45.562188,-69.652199,3772.0
75976991010538,45.718189,-68.947688,2366.0
75976395010538,44.36284,-70.07388,5192.0
75976393010538,44.4996,-69.881,4248.0
75976405010538,44.60504,-69.47155,4187.0
75976409010538,44.43012,-69.47414,4631.0
75976423010538,44.2618,-69.74883,4478.0
75976397010538,44.50899,-69.92885,3548.0
75976391010538,44.56212,-69.89976,4042.0
75976407010538,44.53384,-69.52067,3959.0
75976413010538,44.18629,-69.70045,4856.0
75976417010538,44.18985,-69.80927,4791.0
75976399010538,44.29417,-69.94545,5001.0
75976401010538,44.40572,-69.83701,5175.0
75976411010538,44.40391,-69.64359,4850.0
75976415010538,44.34659,-69.86672,5009.0
75976419010538,44.49596,-69.77014,5096.0
75976403010538,44.54919,-69.68736,4472.0
75976421010538,44.21372,-69.98962,4580.0
75976439010538,44.25503,-69.05536,4163.0
75976429010538,44.28742,-69.36135,4339.0
75976431010538,44.13934,-68.89501,0.0
75976425010538,44.25435,-69.17886,4726.0
75976427010538,44.10656,-69.14611,3388.0
75976433010538,43.96318,-69.22922,4032.0
75976435010538,44.02404,-69.18272,4221.0
75976437010538,44.19777,-69.10233,4519.0
75976973010538,44.174731,-69.061728,4353.0
75976451010538,44.23287,-69.58027,5083.0
75976455010538,44.16866,-69.63165,3982.0
75976457010538,44.00543,-69.57662,4817.0
75976443010538,44.10508,-69.67293,4734.0
75976453010538,44.0769,-69.51546,4984.0
75976441010538,44.15095,-69.48331,4174.0
75976445010538,43.9623,-69.68525,0.0
75976447010538,44.20227,-69.43225,4250.0
75976449010538,43.93421,-69.52369,4860.0
75976977010538,43.968272,-69.403113,0.0
75976975010538,44.050096,-69.362464,0.0
75976479010538,44.65308,-69.23975,4420.0
75976471010538,44.68744,-68.83631,4794.0
75976485010538,44.41436,-69.35835,4818.0
75976465010538,44.63751,-69.07407,4767.0
75976487010538,44.37395,-69.47544,4603.0
75976461010538,44.50553,-69.3493,3678.0
75976469010538,44.48408,-69.00471,5258.0
75976481010538,44.58564,-69.28951,4189.0
75976489010538,44.68186,-69.43126,3900.0
75976459010538,44.49541,-69.14936,5042.0
75976475010538,44.29813,-69.06043,4536.0
75976473010538,44.28651,-68.90406,4700.0
75976477010538,44.56198,-69.12284,4757.0
75976483010538,44.41869,-69.24734,4949.0
75976463010538,44.34135,-69.32396,3772.0
75976467010538,44.42603,-69.0683,4323.0
75976583010538,44.79376,-69.60505,4767.0
75976565010538,45.44465,-69.77073,4072.0
75976549010538,44.73972,-69.93552,4039.0
75976509010538,45.62857,-70.0859,3911.0
75976617010538,45.32233,-70.24531,3932.0
75976521010538,46.01636,-70.07351,3769.0
75976533010538,45.88441,-69.66482,4140.0
75976497010538,44.8437,-69.46135,4221.0
75976603010538,46.05687,-69.84287,3997.0
75976619010538,45.41597,-70.36548,3703.0
75976587010538,45.19763,-69.77409,4025.0
75976541010538,44.85964,-69.67564,4710.0
75976555010538,45.78699,-70.07889,4169.0
75976627010538,46.20442,-70.04342,3992.0
75976625010538,46.21954,-69.90528,3709.0
75976551010538,45.34949,-70.42918,3697.0
75976639010538,46.51897,-69.84215,3814.0
75976545010538,44.9137,-69.41447,4667.0
75976647010538,46.35291,-70.1412,3938.0
75976623010538,46.28529,-69.8396,3755.0
75976535010538,44.81542,-69.20432,4673.0
75976527010538,45.38873,-70.01822,4141.0
75976643010538,46.31056,-70.02895,3189.0
75976591010538,45.20071,-69.99047,4578.0
75976609010538,46.00005,-69.92225,3840.0
75976537010538,44.71338,-69.7703,4805.0
75976539010538,44.65879,-69.80303,3822.0
75976601010538,45.22044,-70.1281,3639.0
75976517010538,45.49652,-70.29904,3187.0
75976511010538,45.57915,-70.45713,2753.0
75976507010538,46.45415,-69.89936,3444.0
75976641010538,46.37486,-69.97429,3873.0
75976581010538,45.01652,-69.71897,4412.0
75976593010538,44.90254,-70.00613,4406.0
75976649010538,45.92663,-69.77951,4144.0
75976629010538,46.05916,-70.15373,3788.0
75976491010538,44.95748,-69.7863,4668.0
75976499010538,44.98285,-69.387,4713.0
75976515010538,45.309,-70.06774,4175.0
75976567010538,44.93465,-69.84028,4511.0
75976577010538,44.77605,-69.54405,4631.0
75976633010538,45.86111,-70.19748,4207.0
75976547010538,46.13344,-69.76788,3282.0
75976523010538,45.62525,-70.19295,3534.0
75976553010538,45.44679,-70.13664,2791.0
75976595010538,45.65119,-69.78176,3716.0
75976613010538,45.70653,-70.14033,3995.0
75976653010538,45.10391,-69.78323,4415.0
75976579010538,44.67838,-69.768,4276.0
75976631010538,46.0298,-70.25731,3657.0
75976605010538,45.88856,-69.79288,3872.0
75976503010538,45.10123,-69.67181,4422.0
75976493010538,44.88604,-69.84748,4410.0
75976599010538,45.35583,-69.82731,4446.0
75976505010538,45.61056,-69.90698,3872.0
75976543010538,44.74299,-69.59742,4040.0
75976621010538,45.25738,-70.30149,3920.0
75976645010538,46.09996,-70.20828,3899.0
75976575010538,44.75503,-69.35411,3715.0
75976519010538,45.16772,-70.36736,3898.0
75976561010538,45.90829,-69.95879,4356.0
75976573010538,45.05868,-69.89531,4777.0
75976585010538,44.81926,-69.77184,4628.0
75976607010538,45.81482,-69.84766,4435.0
75976525010538,45.53456,-70.07727,3450.0
75976635010538,45.79445,-70.26994,3749.0
75976557010538,44.96857,-69.96382,4716.0
75976513010538,45.07013,-70.05548,4026.0
75976569010538,46.41949,-69.7294,3739.0
75976597010538,45.55099,-69.91976,3808.0
75976571010538,44.74364,-69.47899,4854.0
75976651010538,45.52209,-70.14058,3304.0
75976529010538,45.11926,-70.05874,3603.0
75976531010538,45.26829,-69.88812,3464.0
75976563010538,46.51946,-69.75325,3330.0
75976589010538,45.23954,-69.77591,3484.0
75976559010538,45.73589,-69.94197,4308.0
75976495010538,44.85267,-69.30866,2895.0
75976611010538,45.67552,-69.95959,4148.0
75976501010538,46.16865,-70.15814,4052.0
75976637010538,45.65353,-70.37219,3096.0
75976615010538,45.39639,-70.18563,2842.0
75977005010538,45.256316,-69.715495,3018.0
75977003010538,45.183591,-70.19314,2474.0
75977001010538,45.845234,-70.04917,2901.0
75976999010538,45.559794,-70.264126,2063.0
75976665010538,44.32152,-70.27941,5025.0
75976669010538,44.39462,-70.23573,4745.0
75976675010538,44.46806,-70.16707,4839.0
75976655010538,44.09038,-70.27821,4119.0
75976657010538,44.21931,-70.15,5085.0
75976659010538,44.04633,-70.11403,4248.0
75976661010538,44.30705,-70.12284,4736.0
75976673010538,44.02649,-70.3345,4453.0
75976663010538,43.9873,-70.20527,4365.0
75976671010538,44.16325,-70.22967,4799.0
75976667010538,44.13616,-70.04978,3640.0
75976693010538,43.82164,-69.95501,4932.0
75976699010538,43.96371,-70.5588,4600.0
75976691010538,44.00587,-70.75016,4170.0
75976709010538,43.89928,-70.61864,4545.0
75976701010538,43.73676,-70.55294,4076.0
75976683010538,43.86177,-70.25929,4391.0
75976677010538,43.78565,-70.313,4719.0
75976679010538,43.83063,-70.68399,4862.0
75976703010538,43.64014,-70.44097,3843.0
75976687010538,43.54355,-70.31238,3859.0
75976713010538,43.83397,-70.10713,4239.0
75976697010538,43.95307,-70.39467,4446.0
75976705010538,44.04399,-70.5022,3174.0
75976711010538,44.08611,-70.85819,4500.0
75976707010538,44.13594,-70.63154,4100.0
75976715010538,43.82871,-70.7718,5222.0
75976695010538,43.92456,-70.21211,4479.0
75976685010538,43.71857,-70.35052,4762.0
75976681010538,43.91534,-70.06221,4179.0
75976689010538,43.85081,-70.51157,4664.0
75976947010538,43.773185,-70.175479,0.0
75976717010538,44.04036,-70.679979,4509.0
75976949010538,43.690968,-70.189677,0.0
75976945010538,43.802656,-70.51303,3002.0
75976721010538,44.01747,-69.77947,4978.0
75976719010538,44.11129,-69.88499,4517.0
75976731010538,43.9759,-69.98243,4444.0
75976729010538,43.79409,-69.75613,5175.0
75976727010538,43.88734,-69.86624,4982.0
75976723010538,43.97461,-69.75875,4796.0
75976725010538,43.9588,-69.80452,5026.0
75976997010538,43.84685,-69.700011,0.0
75976757010538,43.52451,-70.71091,4985.0
75976733010538,43.27221,-70.71284,4616.0
75976759010538,43.54178,-70.59227,4213.0
75976751010538,43.67069,-70.60236,5098.0
75976775010538,43.45533,-70.41127,4430.0
75976741010538,43.70696,-70.95034,5105.0
75976745010538,43.43454,-70.90855,5201.0
75976747010538,43.36223,-70.67907,4755.0
75976765010538,43.2187,-70.76324,4694.0
75976735010538,43.30208,-70.85986,5199.0
75976767010538,43.14807,-70.82447,3923.0
75976749010538,43.49869,-70.54525,4804.0
75976737010538,43.55278,-70.78085,4899.0
75976739010538,43.58328,-70.47655,4984.0
75976773010538,43.47697,-70.94929,5143.0
75976753010538,43.75421,-70.72516,4343.0
75976761010538,43.44852,-70.77132,5211.0
75976763010538,43.38441,-70.82266,3683.0
75976755010538,43.59944,-70.65955,5010.0
75976769010538,43.69455,-70.78188,5261.0
75976743010538,43.76854,-70.88403,4478.0
75976771010538,43.6134,-70.84222,5348.0
75977021010538,43.134033,-70.657776,5324.0
75976789010538,44.89943,-70.44213,4172.0
75976783010538,44.91802,-70.17949,4438.0
75976811010538,45.20287,-70.53073,4108.0
75976801010538,45.00216,-70.13144,4010.0
75976815010538,45.00063,-70.25219,2944.0
75976841010538,45.2364,-70.71722,2534.0
75976799010538,44.86262,-70.23585,4232.0
