SPCD,n,B0,B1,B2,B3,B4,B5,B6,B7,B8
743,18020,125,0.0123340761321181,1.07517511861721,0.100911727515284,0.000142637605604011,-4.32589634771662e-05,0.391131961312951,0.036525175948967,0.394416003937451
746,91010,123,0.0174847531343009,1.55908759189697,0.0914408516442247,-0.000142935307562857,0.000150626104738236,0.0218348894970152,-0.0149947011582019,0.334294084112851
756,6706,59,0.0129144430066271,1.16400196954185,0.195726697674286,-0.000533548232544728,0.000434890807493157,-0.116598183261965,-0.0437684139308369,0.328246368662442
762,37900,160,0.00935662006055436,1.06760604162682,5.50366026391964e-07,-0.000176827165975284,-8.0779475281792e-05,0.261462887407195,0.0298616855950664,0.506910758942645
802,80327,155,0.00804010856082653,1.15001764365087,2.24760281666623e-07,0.000232434192301389,2.2455471960995e-05,0.279482469318999,0.0312288910065517,0.417313350265091
805,6273,115,0.00442115881628274,1.20663157948297,0.0368514725390949,0.000271229080654124,5.9794850397342e-05,0.142656888620765,0.0224632849885079,-0.0700847120861731
806,17501,152,0.00939121718381745,1.24733627645494,8.26983853376538e-07,0.000349162748663046,-1.56933619677794e-05,0.287143359467379,0.0334783223449332,0.355011068783915
809,5728,110,0.000861201995214523,0.795286330665697,0.0979473074369265,0.000422569396586925,-0.00015830589357503,1.16315857894771,0.12192797855964,0.255344424249981
812,18103,140,0.0106446151414164,1.15957892686464,4.79045989237038e-07,-0.000580510244522538,3.76508867473408e-05,0.268971472147544,0.0245979722482634,0.702481430448655
814,8860,93,0.00568628278639818,1.41063974971668,0.0827333660802093,0.000403917059172732,-3.99650875581573e-05,-0.0248997009963578,0.00994106054357368,-0.23746549713913
820,15475,137,0.00886409979394773,1.15958937581547,1.53339679402058e-06,-0.000283230945497503,0.000104148396957033,0.248091977061916,0.0093173309550407,0.600039637177985
827,40481,143,0.0127635369192153,1.23238496983368,0.0187452797090396,-0.000464479031870904,7.01801675931161e-05,0.188183880665174,0.000772670839545877,0.814779286742151
831,7724,150,0.0114015425956763,1.07267270246874,1.04868159012024e-06,0.000306796638530997,3.72262802256758e-05,0.236238673030469,0.0111390213918132,0.73654866133583
832,41753,158,0.00734017442655133,1.13770818461299,5.64558589363992e-07,0.000451790771541807,-2.94636790730755e-05,0.267494960048461,0.0303171959232198,0.304961508573936
833,50109,158,0.00738429511895499,1.25134336413938,8.23381363781212e-07,0.00114948403015191,-5.0056505800037e-06,0.264466386577073,0.0242527154953228,0.0358250751233245
835,34085,133,0.00817002336777409,1.68094896922575,0.0885069498997681,0.00169932533290537,0.000390612416379305,0.0246609275298923,-0.0247645005152933,-0.459905778251923
837,29114,149,0.00665514366505679,1.29007633030876,3.26877257133038e-07,0.00170293567200435,-1.59450316013836e-05,0.263348404580323,0.023874242514414,-0.116649361182541
838,6903,118,0.0154835446579148,2.16033958573326,0.401408466994506,-0.000451877468569378,0.000936973343715633,0.077520764628272,-0.019383150629145,-0.134366615629065
901,5467,128,0.0101850292761035,1.15138306972697,0.0729158575701759,-0.000760626582564422,3.06848781672076e-05,0.173280123575717,0.00368664530453214,0.369610126598333
931,8375,131,0.00936671444234265,1.14836370003912,1.09719458777872e-06,-0.000559507056539348,1.17011547186279e-05,0.2356507021744,0.0154918720466117,0.697674334046587
951,21880,147,0.00828126989743511,0.886542843504588,1.63784153055775e-07,0.000141390137297388,-0.000117236717875511,0.288200877911731,0.0304903858697835,0.422382890193451
971,20245,131,0.0152285421965187,1.86397999792066,0.172807846074802,-0.000730572717274328,0.00036115055083931,0.0455186041129409,-0.0195088432962271,0.484983224724138
972,22813,130,0.0133737631162576,1.4475079599571,0.0707838522318451,-0.000200891981258183,0.00021991064344122,0.117440266511054,-0.00207184744414784,0.385705012860596
