SPCD,n,B0,B1,B2,B3,B4,B5
809,10881,-2.20808764981989,-0.190494872864689,-0.0881434809677519,2.57624129544368,0.654645454728602,0.161037445503944
823,24867,-3.4666948174672,-0.0641447031438835,-0.0349259375334414,8.52952339940726,0.783010126524362,0.0462565771722147
741,14643,-2.76176948262254,-0.275635182007017,-0.12479353917679,2.54780963380504,0.487129935281663,-0.0192566352876006
125,60367,-1.21952547199489,-0.504333217967076,-0.0183122601948234,1.27413258005183,1.00254285165671,-0.0324819688135877
94,27400,-1.64622703183802,-0.527495853315418,-0.108078656488071,1.40413498898615,0.639114651535731,0.000934072740631111
91,3315,-1.39519497419715,-0.533964912223478,-0.110803814889172,1.52960659242205,0.684328052060258,0.00163538005991884
743,35568,-2.79304211514961,-0.231256295444188,-0.0295204929039199,3.20304022164569,0.799187650275484,0.00972044593588806
543,58705,-3.31107090038763,-0.222681923180878,-0.0781213213154505,3.00948388585921,0.561691816212729,0.119848398828311
105,24434,-2.10946048113202,-0.453367591876508,-0.0578106880423085,1.57934104160426,0.771727497127493,0.0693086126543706
71,43113,-4.49188145776169,-0.242265935854445,-0.102583953064457,4.04095759322992,0.317118006547005,-0.0536745492867222
97,73579,-2.71258144955904,-0.304362778972167,-0.0375803621413005,2.38566208145628,0.783605324742399,-0.029009913376942
12,209192,-2.85255265570772,-0.256555724962073,-0.0681907052926138,2.71359133054434,0.622832226915697,-0.0428201271114846
241,143570,-4.251818662021,-0.190549780708587,-0.00122682836545723,4.49213899444857,1.19452525555844,-0.019829193060156
379,4071,-4.02578705241145,-0.420869069163368,-0.00935013654262834,2.58827244242389,0.966529982379819,-0.0689961361147164
95,80615,-4.23861680303698,-0.42104593316581,-5.18330529033387e-06,2.40445178862065,2.17482100233163,-0.0685386803557861
15,30264,-2.35303256123539,-0.334173915697537,-0.132696240444496,2.14636413564908,0.447696964213453,0.0641063033394162
106,36245,-0.262248721616721,-0.695249162316102,-0.846555192204182,0.637142175322226,0.243053019645663,-0.0321726838566246
814,19169,-3.10277747369435,-0.174619622809921,-0.54006354172692,1.92465305804952,0.0650698789667615,-0.0686299638756279
756,10546,-2.15049885695909,-0.253430102176261,-0.209249077730694,2.51076397041724,0.474321423382849,-0.194660906053139
116,5806,-1.2038395955447,-0.546194770987261,-0.132886959779248,1.35515541787961,0.577005146747677,0.0816429534591389
81,9191,-2.05230853406636,-0.500776251712796,-0.149990045789262,1.85860129622195,0.477879108546028,0.0221736420723096
20,5762,-1.3877441957197,-0.527572939633476,-0.224005168211108,1.54656838686232,0.407043153410375,-0.0234454054034274
69,13304,-0.823110963150733,-0.418037061174827,-0.231882973190498,0.611183447519307,0.463681062609533,0.0461453812563229
63,5628,-0.862692354774309,-0.586506237168449,-0.186189937207411,1.07097998897079,0.463518876592391,0.0581133449023372
803,3788,-0.400971346256457,-0.734093081838441,-1.59619217318486,0.772750333639802,0.0336195512306262,0.0800829795086917
61,8448,-0.621797035174616,-0.35579374526802,-0.25230715941043,1.16040952539618,0.525654052471626,-0.0837829871607123
11,20485,-2.16101105220183,-0.572375790656598,-0.290309800891339,1.76206422368463,0.393261172010062,0.00727448321034557
815,3143,-4.38318028620282,-0.0167141134926298,-4.44130085140942e-05,32.4457820299978,1.93522215323627,-0.0486357685167573
312,4253,-2.24920045138119,-0.150790881953181,-0.00610078370661588,2.70521001960495,1.06930530560173,-0.152829290117994
117,3366,-2.34110825826237,-0.377406356390488,-0.0289393163815862,2.12153858505919,0.76243686402056,0.0458557721824829
361,4901,-2.13467572733424,-0.339628746224692,-0.279434738081556,2.00338353051026,0.441059595219722,0.0580863745309518
818,5421,-3.06601386705268,-0.149037221255481,-0.154874003712495,3.35465465493176,0.454909341730628,-0.048493503109913
21,3151,-2.23196605769309,-0.452867539750418,-0.0472402587862704,1.85144405476374,0.646827140304393,0.0588975014627542
631,11992,-2.69772572909617,-0.200295216785631,-0.156009848414206,2.94196136652687,0.506837782577336,0.0961137095977886
805,9561,-3.36726259531957,-0.26987227240166,-0.320974139506964,2.92911585875998,0.326143704769771,0.0120443544368553
211,5562,-1.14581871105533,-0.230262235730293,-0.0683568415271105,1.80968971301257,0.658317431874961,0.148126649750541
