SPCD,n,B0,B1,B2,B3,B4,B5
475,5909,-0.15076607224163,-0.76864613241655,-0.34839028197402,1.5349508080166,0.422895301528813,-0.0844070862539449
113,3588,-3.37525356482619,-0.660250728347658,-0.180415591029429,1.14372255442268,0.487059243390857,0.0920307161974853
64,6997,-5.7404598269935,-0.311952664484512,-0.250841937119324,2.26222061771393,0.388121691471958,0.135425744798058
65,53203,0.965405646944821,-0.748629959651632,-0.381307635956912,1.15449860304669,0.440732702297414,-0.0882861540414108
66,9849,0.032711815585908,-0.621547934727358,-0.216424910540954,1.41972262123027,0.532573528760451,-0.0700523297530069
133,21293,-3.39495735831307,-0.71298336390806,-0.32883428556009,1.21543238424531,0.428465427434663,0.0980778877025424
809,10881,-5.15253768360154,-0.190494879927358,-0.0881435069253972,2.5762412050411,0.654645396417188,0.186736571591665
823,24867,-4.04646968354667,-0.0641443551993207,-0.034925814872227,8.52956669857477,0.783010700311227,0.0362802847857115
741,14643,-2.29505902729303,-0.275634093033329,-0.124787230624247,2.54782027339526,0.487139655238819,-0.0316737606999264
125,60367,-0.658204583827475,-0.504333203110193,-0.0183122662443117,1.27413264335015,1.00254278812151,-0.0368821893282065
94,27400,-1.65922542215279,-0.527495835709391,-0.108078757077461,1.40413480271028,0.639114483704936,0.000889866154571446
91,3315,-1.4157763473228,-0.533965069836672,-0.110804129287161,1.52960622124716,0.684327556064164,0.00130472613949946
743,35568,-2.93443486624585,-0.231256919492327,-0.0295203697215969,3.20302747158373,0.799188358011472,0.00922823169462743
543,58705,-5.83588745480483,-0.222666075461998,-0.078060922836563,3.00969327369897,0.561828879106968,0.169640099340046
105,24434,-3.55538411718386,-0.453367596046452,-0.0578106710157924,1.57934095265179,0.77172755960917,0.0969688808397735
71,43113,-3.02899767485846,-0.242291022653814,-0.102812371304189,4.04059479168688,0.316679284079704,-0.100167271428929
97,73579,-2.0739547419829,-0.304362745580821,-0.0375806090242171,2.38566903192065,0.783604970364028,-0.0450699040046734
12,209192,-1.71789499134687,-0.256555966202574,-0.0681912713142581,2.71354965795227,0.62283010755391,-0.0796962546770026
241,143570,-3.73855359892471,-0.190552779717982,-0.0012273372217885,4.4920667341311,1.19444888772635,-0.0355884549160472
379,4071,-3.04043102287063,-0.420869074046326,-0.00935021208223038,2.58827206980618,0.966528332484559,-0.0660532811322289
95,80615,-1.34549490664342,-0.421031426224327,-5.14041250265175e-06,2.40454935716579,2.17642209650758,-0.201269330469393
15,30264,-3.9740755820187,-0.334173916218484,-0.132696273526712,2.14636422575697,0.44769693596985,0.0765781599976138
106,36245,1.03388931063416,-0.695246781367684,-0.846529636121493,0.637145047743279,0.243057430344019,-0.0635775041403269
814,19169,-0.0504924622283709,-0.17462410057673,-0.540042068863989,1.92456757549531,0.0650971196359468,-0.148844604089496
756,10546,2.78985374007229,-0.25343013217229,-0.209249177884519,2.51076364410671,0.474321329470926,-0.267810074092818
116,5806,-3.16725805326683,-0.546194727656707,-0.132887082651028,1.3551555038968,0.577004998553075,0.094341341819733
81,9191,-2.88717420357322,-0.500779015458569,-0.150024854860418,1.85859656925946,0.477841529998533,0.0390430758802675
20,5762,-0.824795336070118,-0.527573310323615,-0.224030974658227,1.54657766395013,0.407027824424466,-0.0263999555271884
69,13304,-3.64774165670311,-0.418021963439586,-0.231863895894164,0.611446226319701,0.463699005689653,0.142164889064727
63,5628,-3.95322176907345,-0.586503276835525,-0.186169194862466,1.07097892663236,0.46354312753931,0.153377728410946
803,3788,-4.45412165522627,-0.734097368955032,-1.59620134801288,0.772760187692752,0.0336176385385726,0.201194328105688
61,8448,2.53159065160822,-0.355788871216928,-0.252311116674751,1.16042654136869,0.525648252292311,-0.173192893901597
11,20485,-2.24547648260627,-0.572377655875058,-0.290335574545086,1.76206167877835,0.393247941503222,0.00383306977344502
815,3143,-3.01762955217609,-0.0167138870105829,-4.44108672737766e-05,32.4462070989974,1.93523145460813,-0.0648870634935368
312,4253,2.09510288849968,-0.150818750752645,-0.00611404145422673,2.70471617484215,1.06892782374839,-0.20661081287535
117,3366,-3.77416724088246,-0.377406022974496,-0.0289383262481898,2.12152991269992,0.76244279168597,0.0674679238213362
361,4901,-3.91976514473447,-0.339628790619075,-0.279435012597839,2.00338318383061,0.44105943257182,0.083939021844282
818,5421,-1.63597019448899,-0.149043442383866,-0.154900232207244,3.35451401397955,0.454882928891047,-0.0677159435363641
21,3151,-3.7102328895452,-0.452867428212945,-0.0472403932655796,1.85144543490249,0.646826705572833,0.0674068013570803
631,11992,-6.70909287086675,-0.200295177478477,-0.156009619681576,2.94196196676614,0.506838007853275,0.189620656240033
805,9561,-3.70445397281895,-0.26987233641592,-0.320975067073189,2.92911501208012,0.326143272670834,0.0159845230983321
211,5562,-7.90131123064902,-0.230260423847557,-0.0683567420079151,1.80965393626425,0.658315748370088,0.312246698802158
