SPCD,n,B0,B1,B2,B3,B4,B5
116,5806,-2.29994591504702,-0.355683372379496,-0.0922040706511525,1.86474169295737,0.461596231414191,-0.228232061868694
81,9191,-2.54903524660994,-0.427433607510433,-0.15901514363594,2.14174424873714,0.401207690850535,-0.116514691605391
20,5762,-1.65828548835258,-0.514104421136595,-0.288833375717332,1.65716230888735,0.336383759001645,-0.0551632965189117
69,13304,-0.382792957396413,-0.37298894282062,-0.374407794067781,-0.250229397891672,0.340078396927387,0.32399932970631
63,5628,-1.02784531144677,-0.492200603782076,-0.0141692072627906,0.804143542109918,0.925047382922764,0.277095231356263
803,3788,1.34246722306202,-0.74683934846153,-3.64938906412001,-0.0383676444033515,1.23163844228884e-06,0.639565173976484
61,8448,-1.698974118651,-0.195479173340278,-0.121837952338708,2.23405194003397,0.576577587585764,-0.19349730628584
11,20485,-2.55330916743847,-0.478222812253891,-0.344743001551388,1.98217522920505,0.32600771003134,-0.109968371666752
815,3143,-4.71665075347999,-0.0148683611293629,-1.5952240639019e-06,44.0536021904034,2.52857136315778,-0.0708691418074913
312,4257,-2.81094990357181,-0.00343359972871912,-0.00394735896188138,95.1000241998325,1.0980172122742,-0.21713156913881
117,3366,-2.55502154260805,-0.330508075406194,-0.0520896379533949,2.34956777986941,0.609779920832409,-0.0276967085918039
361,4902,-2.37202887597004,-0.289951485464164,-0.200323682800609,2.18385408658787,0.480917257708372,-0.0739849324365143
818,5421,-3.10773091922248,-0.158335495189953,-0.177291299323468,3.35729661979688,0.418682690009913,-0.0262137203558862
21,3151,-2.10463875354979,-0.48481153044078,-0.0949888949961897,1.78469486900409,0.537726068065985,0.00511592436653698
631,11992,-3.00193451043154,-0.152504436658781,-0.105300969899264,3.74042354059493,0.550142340366627,-0.0316106496198508
805,9561,-3.05544639442383,-0.277578360317248,-0.821751492895514,2.79935276088213,0.196922627079432,-0.0350237585668591
211,5562,-1.99924195411981,-0.0892211328796903,-0.0326063315107525,4.13532753806275,0.725754784787585,-0.168343697210947
