SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
831,16718,3302,-2.61681033158739,-0.084092401240443,-1.62443669258062,0.538766483221047,0.0614687372626021
552,8375,1720,-2.08689368803712,-0.33092623895473,-2.15928386496174,0.511866233768591,0.304000980880738
602,21583,1848,-2.35299059370234,-0.358660222821815,-4.5304319660177,1.08774606978977,0.163201928735435
975,21714,5266,-2.56984609917152,0.0443588847914815,-2.29137100842023,0.320154519997518,-0.25790321447155
742,8645,1687,-1.11720970527648,-0.619648522360518,-3.01785791599804,0.465719473680942,0.248314017994342
901,17773,4802,-1.13884519916873,-0.44297623038774,-4.49498629097502,0.490829945533977,0.197609165808467
471,9946,3804,-1.9433786535447,0.047147168693993,-3.40409823135087,0.534417148261647,0.0745961906108852
311,5235,670,-3.03050870765534,-0.105488867453274,-2.37171464542926,0.526836866411463,0.385548169916884
922,10349,4305,-0.857096816402664,-0.518079040139149,-2.13780547148961,0.322311662307082,0.19745973540692
313,24737,5570,-1.59765838799654,-0.294489647197702,-3.21357209741751,0.368757702990055,0.0955388582822395
838,12767,1733,-2.80814308101087,-0.485872721056392,-1.49394653059006,0.704746197989413,0.0689896006152593
222,21724,1689,-2.86784997383571,-0.560656780705424,-2.07144913529812,0.102994309738404,-0.297942432328697
132,46853,12047,-2.09522420066194,-0.148692826329605,-2.54619698685332,0.489828931244931,0.108139619337221
107,9054,3366,-3.19375270427127,0.445014813432039,-1.30000751009621,0.737929153695197,-0.423557006287696
555,7620,2227,-2.49723708841569,-0.121852787414999,-0.96234206915804,0.271165815333665,-0.168384055088741
500,7915,2330,-1.75541252534672,-0.260422272761452,-2.92561251705851,0.246671945736996,0.154008125811111
826,11982,887,-2.74537147111723,-0.179856737116985,-4.99918700121593,0.941202093813371,0.0106466763204758
407,35054,2480,-2.70817443881125,-0.287227032397952,-3.88826812793335,0.678987250404197,0.13773427230476
682,7565,1598,-1.42503216537982,-0.389150351181212,-3.80471501087928,0.128338344197204,0.186091949782549
541,75096,14780,-2.1731638012115,-0.0627976961321148,-3.75585155419542,0.434233654715529,0.119887717135125
813,10180,1838,-2.56780472962493,-0.124071225325648,-1.93787953056932,0.608061777970272,0.0721474423315765
402,20159,2020,-2.57830873801037,-0.136369596726852,-4.28735476386195,0.700615778831779,-0.0239753037444405
462,20348,1985,-2.93158907611113,-0.271139803179906,-2.80866376788363,0.403575444461579,0.32061184259351
