SPCD,model_id,B1,B2,B3
693,5,4.86869792072567,-11.5978433923744,3.54523350966317
694,3,97.1817960787807,-0.0817428513508794,0.8671530822571
701,3,58.9454997028686,-0.158668218872437,0.827760859937764
711,6,74.4646439757339,-0.151319920425201,0.908941559198755
712,6,66.6842727979808,-0.14156488979967,1.03343210882826
721,2,6.24338705656937,-4.06124470590021,-0.231663262016501
722,4,3.86550251304878,-3.42062401189913,0
730,2,10.5052337809115,-8.50399634125674,-0.102253091044537
731,6,115.686190579391,-0.111413425288538,0.883160433034918
732,4,3.96493803288499,-3.96216403602498,0
740,4,4.44816838440389,-4.94467743698477,0
741,2,5.76723614612927,-3.39037269947814,-0.278983663828942
742,3,106.116502576543,-0.075306544995367,0.905899993245578
743,5,4.70806708736084,-5.87819752755009,1.59409245774162
744,5,5.04316365270177,-13.1513293049915,3.97082726930252
745,5,4.42646087672282,-7.25872569407524,1.75759730831231
746,5,4.6565777738317,-7.12923186598056,1.92747619077869
747,6,171.1586435167,-0.0446347742231565,0.938044563028798
748,2,5.18557090308253,-4.73491214497526,-0.522403091028592
749,6,64.2986346863947,-0.0623275118449028,1.17863508050759
753,2,3.94069404285913,-405.618604110022,-5.26956371370762
755,5,3.2237895311479,-16.6508387996541,6.01712958105289
756,5,3.72848098066414,-15.9423352784308,4.29879340988871
757,5,3.52285379612847,-21.5193199860226,5.71265504061395
758,4,2.03809132838758,-0.59364988574419,0
760,5,5.06229960451586,-17.0805823887076,5.24135230763282
761,2,5.98735745863209,-3.63572355319588,-0.266362592198327
762,2,8.1938930702471,-5.7655592189344,-0.145207868392094
763,5,4.68230000393982,-9.44506696773549,2.78649272405262
764,5,5.69370454020539,-34.7873835458489,8.40133595058814
765,4,3.87603818388622,-3.60967915907454,0
766,5,3.8013334818301,-4.92534302701665,2.18254036699274
768,2,5.76733959626498,-3.66319498065075,-0.350390465555324
770,1,3.20075588653024,-1.67247685565836,0
771,4,4.33360840394019,-4.41980921381753,0
800,5,9.19778398014453,-344.981041719773,46.4967706003396
801,2,6.55529269699523,-4.91467533064868,-0.180840703854399
802,5,4.90901329962587,-11.1083568538124,3.33901573812732
803,5,3.46796100636963,-14.4278162811808,3.08231844094619
804,5,4.86483113984375,-12.4146904972433,3.62034764048845
805,5,4.5962952135864,-16.4158223709139,4.679855924407
806,6,111.343552755355,-0.0967093731455395,0.898090487712869
807,5,3.97488740897676,-9.18277597206944,3.12680642760215
808,2,13.9090005439224,-11.7750206955464,-0.0686895681107037
809,3,87.3760665147734,-0.0778370841017009,0.903197146091413
810,3,42.2925854111367,-0.0408001312540491,1.1188110652743
811,2,3.57787975923493,-757.058030463178,-4.36118202547229
812,3,101.279703527971,-0.0816216607376459,0.935956768629348
813,3,126.165750844236,-0.0567057199641913,0.844710165923384
814,5,4.03630756467053,-9.72419806575765,1.63129981312611
815,6,64.8266302697367,-0.0561598613285459,1.10279736587122
816,5,5.12394701420524,-27.7874208617124,7.24794373098207
817,5,4.77410518854086,-11.6318504543919,3.5013353432991
818,2,5.64763613805123,-3.93622852651285,-0.296272230187719
819,2,5.94932240199555,-4.16613801774496,-0.254281464618273
820,3,91.3610600050335,-0.0761918959960937,0.79423480492682
821,1,4.29843038544265,-7.49873547732279,0
822,5,4.84491401892356,-10.8256077555658,3.26483230863645
823,6,69.5277527857319,-0.0724916075266451,1.16136484335445
824,6,72.4563524372679,-0.0921026977055072,0.889484077347258
825,5,5.01086674595273,-13.5941110992941,4.33305357175866
826,3,85.9306508175669,-0.0833231527715573,0.881696433946908
827,3,108.440971463434,-0.0622528098749927,0.788351635886084
828,5,5.05924785341125,-14.6990024768164,4.45133263493298
829,2,4.16043716844018,-4.70831451456425,-0.414497022212365
830,5,4.99316586885481,-12.8211862940761,3.85048107395382
