SPCD,n,B0,B1,B2,B3,B4,B5
901,11792,-2.3769254281076,-0.410611884886152,-0.175580028610318,2.07971401871505,0.429443032506118,0.0537088270073865
819,3237,-2.3082264450456,-0.201056510359535,-0.206071107448477,1.74354459857833,0.505439200185149,0.00941924939611136
471,5786,-2.11756038096235,-0.217644839258838,-0.209216098857381,1.99685203208671,0.417647387324597,0.102624329645957
311,4524,-2.41967161824533,-0.334929751127625,-0.172062862028688,2.15038517136586,0.571300058636546,0.243293052935737
313,17288,-1.67352836770213,-0.249886599318992,-0.249332409689416,1.95046628247352,0.4277517468027,0.074560204384967
838,10931,-3.33451488265947,-0.264489383250858,-0.168266671756275,3.62728255954595,0.466049179607724,-0.017807465133693
222,19508,-4.74710391182039,-0.0533759017282834,-1.92644843662018e-05,16.1353984973106,2.07996168792876,-0.190153266024161
132,33898,-1.16884576513542,-0.439167802834449,-0.076747187474505,1.27320957539913,0.75088885203391,-0.0157857513771608
922,5336,-1.88857297515313,-0.194866515671249,-0.0772314484392931,2.85092229456547,0.484196047038657,-0.121919594137079
107,5675,-1.78462455781207,-0.386298724413255,-0.0608435853587004,1.79262598904243,0.829269790161662,0.0669815970943449
555,5381,-2.58627468147307,-0.122906799017249,-0.079117502378665,4.22933890472935,0.489099588383744,-0.0743330966802469
500,5179,-4.33076917952515,-0.193189265691485,-0.0854488289084495,4.7667734498159,0.574961459501331,0.24840244857025
931,18891,-2.3225362707724,-0.129615473884313,-0.243578561550054,3.38137245712882,0.419299087582939,0.0459640166387369
826,10082,-3.5551754454252,-0.0810394086654782,-0.0140349535983397,7.35874513829632,0.912788804521267,-0.192272353083715
407,30100,-3.77028641994711,-0.0269391399217255,-0.0173930633083292,20.866705852929,0.867600732278267,-0.0587594144446707
682,5597,-2.25593799427287,-0.226931688434597,-0.231447708337849,2.88561631082914,0.411290364627396,0.0705542396194372
541,55869,-2.9039667820129,-0.195352508350701,-0.0424894954014937,3.51508574269998,0.749007079390476,-0.101268505757713
402,16785,-2.59320941770343,-0.0697531238908504,-0.0339224655753153,5.50891519760812,0.782131647528786,-0.0523673246024636
813,8267,-1.54779820348232,-0.138689659054516,-0.029394424891677,2.45294006174903,0.904766536769952,-0.04958975354908
373,4129,-1.34207959480341,-0.362759186489536,-0.119349296841032,1.53274268871938,0.611899622255296,0.0113157253274438
462,16195,-2.92772575006105,-0.173721485479637,-0.0791446968875967,4.09716759093253,0.586704157499847,0.0559376113638818
806,34340,-2.77259767276805,-0.0539679296911592,-0.0349331728135587,8.37822481920201,0.789275792492916,-0.113456517807811
641,7636,-3.20283802338101,-0.12982900561707,-0.046695823188436,5.03788205408926,0.683502051830571,0.0104490611528323
651,3922,-1.3258601612926,-0.290062895357096,-0.133071797072508,1.36037280808925,0.626977496390822,0.132924178217178
833,100703,-2.70566303426715,-0.0366168447790218,-0.0163121652121108,10.9032816769577,0.89476684086214,-0.0889674518702322
318,246571,-2.97968092574205,-0.222665961671096,-0.0414730138099027,3.06341421294134,0.810407390716845,0.106085582661579
317,11295,-3.13395103235509,-0.0542992269888792,-0.0223336676302587,11.2724758437367,0.755171640639045,-0.0718683891087121
408,20140,-3.019002722209,-0.196629472225126,-0.0602481527010803,2.86227644680396,0.76212299932799,0.012576540325562
832,84621,-3.38328786076975,-0.0162928617294719,-0.00711510929639109,28.8697199103856,1.07239328672327,-0.104059948277971
356,8572,-3.21906350544151,-0.220480972207664,-0.0872125939992692,3.07028879382935,0.640545864772532,0.173032059839763
341,3759,-1.82468783360033,-0.224161250456485,-0.134192344668122,2.21717033241968,0.504306825042964,0.0312447033641658
261,84999,-2.16989041199418,-0.318671026051495,-0.031433035192406,1.96039170485316,0.835033734981089,-0.00860142764842489
660,3019,-3.12471988384889,-0.28668865837032,-0.731393943207759,3.19102694366575,0.241465271417876,-0.0252137187324027
761,4114,-2.27937554748366,-0.24622152955598,-0.358665067118473,2.66581530299784,0.375474090781669,0.228462087627564
