SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
97,82778,8743,-2.85103131309264,0.0671135661628805,-3.21270309431182,0.130326007745658,-0.375973554102743
12,257667,48255,-2.57805229198303,0.553340633906054,-3.46847459434439,0.140207733388255,-0.106261848745216
241,151327,7158,-3.23170131565825,0.0465229313401194,-4.70254491586971,0.287639593967596,-0.133546454747721
95,91726,10977,-3.71229169761946,0.595313595142584,-2.77806826826702,0.449682835791274,0.00245857791874826
15,39608,9182,-2.48015688118157,-0.0944545108852857,-1.78686914878237,-0.0248559084733561,0.0460482062698146
106,42089,5168,-2.94650690861814,-0.0868288948420563,-1.82909465519471,-0.199704660593887,-0.272909268741686
814,27264,7825,-2.32170716281577,-0.38854113114818,-2.18370858347649,0.215128950439023,-0.180214061695339
756,14037,3005,-2.75532591369803,-0.426633874661575,-1.27314692583062,1.18477061327377,-0.0102583712765897
116,6680,865,-3.42920004236426,-0.00448910044919548,-1.73104915617908,0.286321930745664,-0.0193800895684043
81,11529,2279,-2.40786810254749,-0.384035340433161,-1.19566286717599,0.00666621848859763,0.217031273308446
