cn,t1,variant,oBA,dBA,cBA,oTPH,dTPH,cTPH,oQMD,dQMD,cQMD,oVOL,dVOL,cVOL
548482576126144,40395439010690,ie,14.33651755607276,19.54653754272461,18.887525354003905,393.4360610704188,492.12418702883605,561.459575190802,21.53853013420502,22.48653926849365,20.694429664611818,49.552744877916346,53.973744708190914,50.71882533145141
667907511126144,40390578010690,ie,3.9048684209052613,4.0079469421386715,3.9291327377319334,89.22549262124879,84.16766839757996,98.3574882190979,23.60424063595353,24.621442871093752,22.5512082862854,20.552327532838323,21.344273109832763,19.51486870297241
188772213020004,11794945010690,ie,18.36671121417745,21.374202380371095,21.295678521728515,408.3069765072936,374.61105476163027,435.49857299119265,23.93060106562297,26.951305503845216,24.950400505065918,150.392934388665,179.54599617773437,177.10249516418455
356009195489998,37274330010690,ie,12.477100605519542,12.129809585571289,11.891723431396484,148.709154368748,137.65651348432388,160.2547163746582,32.682802903055915,33.492979850769046,30.735631198883056,97.59309045148805,92.17559004882811,88.61582824908447
188764261020004,5462626010690,ie,49.184207901649174,50.782369274902344,50.14167120361328,1039.6776845677095,906.9333025330444,1033.531901164508,24.54114311051467,26.69893960952759,24.852070751190187,484.1635038304436,473.1242128234863,464.90601574682614
356003604489998,35374940010690,ie,24.61287653557813,30.516136840820312,29.562555517578126,1291.196850981054,1222.6367437745544,1350.3482517071777,15.578163797373643,17.82547929763794,16.694495763778686,97.43234349813366,113.54085955548095,105.81514126495361
40398083010690,2335099010690,ie,4.200276608268846,8.44730126953125,9.718774856567382,259.59782213854555,256.0749780120941,296.0084795965347,14.352241449954066,20.49276803970337,20.44461206436157,9.469048508874687,20.553465007736204,29.766273049835203
188770801020004,4738655010690,ie,4.329975776979188,12.17853337097168,12.03472944946289,59.4836617474992,110.65247588879471,129.69359012248765,30.44214107121902,37.43192304611206,34.37035846710205,27.280794860872707,80.59746601116943,78.30379419305419
188764678020004,5432877010690,ie,29.651794373374127,29.29549346923828,28.002714721679688,3314.001630040066,2115.9110038350586,2447.4282693875243,10.672850829218229,13.276292343139648,12.068972625732423,158.59825990705707,135.7252829399414,125.57451281689453
188765701020004,11870540010690,ie,18.141211674779132,29.5141943359375,24.723857086181642,1610.278334867099,1750.8340706678832,1782.9191598522582,11.97606043473743,14.649343223571778,13.28670958518982,52.56789822346813,41.51526534667968,29.602099232147214
356010098489998,37273880010690,ie,14.134482686243393,17.22087235107422,16.411057287597657,942.3735362212599,847.148475471405,922.6110107518066,13.818462575751045,16.08692262649536,15.048182735443115,57.2078591855963,47.4250577138977,39.72273370172119
188765876020004,11867064010690,ie,42.715670774233196,37.53583732910156,36.07471234130859,2299.846308661487,2389.1779721652465,2732.4479762043457,15.377138163113706,14.142428913116456,12.964344329833985,276.75889230850595,164.16496003308103,150.71154757080078
354845273489998,35370931010690,ie,35.63719956056643,32.819241772460934,31.653707165527344,342.0310550481204,317.7934076886566,353.115495907608,36.42087060296968,36.25909734725952,33.781506328582765,307.03965260156247,252.33170176501463,241.17045924487303
667907405126144,40389917010690,ie,47.55606641727344,45.32007120361328,44.25834987792969,408.3069765072936,319.3774445720764,362.7957254957611,38.50710513001156,42.502875633239746,39.40866285324097,658.4649504781625,646.7934024384765,626.1912821958008
188771538020004,5397446010690,ie,24.31869147384993,25.131817846679688,24.18077124633789,1646.8124254525226,1127.2620455336425,1270.9104478395263,13.711322389038896,16.847083349227905,15.563339033126832,119.44877754989606,92.38844683496093,86.42341359197998
188772338020004,11797904010690,ie,46.03811713545939,45.628228344726566,43.4584249633789,1068.1331194279321,914.5813678816223,1039.6317873592163,23.424881066519745,25.20175386428833,23.06866216659546,427.1196969950033,417.9543348339844,395.13343177075194
188762677020004,4783138010690,ie,28.470268727544557,30.527046484375,29.50085682373047,765.2089469922888,776.9398705285217,903.9668766501526,21.763917553796457,22.365253067016603,20.382910404205322,201.35736514550703,211.12744421289062,200.24887864501952
188765639020004,11879631010690,ie,15.712920434468709,27.010126342773436,24.09753353881836,282.5473933006212,551.3658317015168,593.0307412902466,26.608115168912384,24.97287733078003,22.744316654205324,145.28596423207117,227.325688623291,200.33752346118163
188762493020004,4767586010690,ie,33.38460518675257,29.351213580322266,29.210581127929686,1919.994767014416,454.7165061762268,521.4851068101929,14.878337575363936,28.666048221588134,26.703878746032714,266.7517309217715,240.9856090323486,237.28807571191405
188762694020004,4780273010690,ie,7.317031311937923,9.627768319702149,8.867388235473634,148.709154368748,166.18602222360533,182.24696699667663,25.028217083923494,27.157559871673584,24.888163509368898,39.651420975789286,55.071193644439695,50.13715559243774
188771522020004,5391739010690,ie,18.91611927500453,17.248325134277344,16.976326770019533,897.7607899106354,857.4298027719543,990.241780517102,16.378231809231117,16.002924604415895,14.773260078430177,99.02023601243825,67.4724225177307,64.72798310537719
188762774020004,4770658010690,ie,42.832476098976755,28.125476239013672,28.773866064453124,3649.2404253765126,2363.266596130847,2747.4604123093504,12.224093425754907,12.308887729644775,11.546716470718383,211.17384001236275,102.48119846502685,100.98683186834717
667907096126144,40389893010690,ie,32.20176081520065,31.06331467285156,31.070643823242186,1342.6018570033523,767.166735109021,938.8814461088745,17.474207826939793,22.70409381866455,20.525559158325194,290.747898669204,255.51533749987792,250.56469347827147
188762703020004,4761150010690,ie,22.223575113385504,25.170206549072265,23.13464713745117,2447.269067016708,2170.7275558263427,2407.166562117627,10.752201897977546,12.149707765579224,11.061232538223267,50.68022805330114,28.70864302708435,22.3436862383728
188771572020004,5387791010690,ie,17.409253163218068,14.62110499267578,14.367782473754882,2120.1089274054625,540.1554837927795,624.3317112908935,10.224504995659363,18.563330335617067,17.11639588356018,72.20758327635917,45.79548814578247,43.05053246356201
667907078126144,40389896010690,ie,77.85847632118015,63.89717971191406,64.00061462402344,342.0310550481204,271.88440965691683,300.48143914193116,53.8333601920335,54.698298873901365,52.07249015808105,874.5299708648566,686.0104562055664,686.6311405864258
188765973020004,11871511010690,ie,10.58789371743537,11.38687739868164,11.132855072021485,452.919722817918,383.27588092519227,436.385816139505,17.25144502721112,19.447859678268433,18.021590147018433,51.5091699940021,49.03171513998413,47.16877025854492
548483314126144,40394650010690,ie,18.21082640854217,17.987735510253906,17.785600555419922,1964.6075133250406,1610.8032645806763,1876.0435310531982,10.863211509202015,11.923180894851685,10.985958547592164,35.23806374842285,43.19699097143555,39.60197348648071
667906596126144,40390810010690,ie,15.294740714426188,13.920859326171875,13.784980136108398,1460.282784484824,1247.1123024153992,1463.1062191957396,11.547391367643574,11.920799741744995,10.951921138763428,51.4410683866646,35.088191906249996,32.66293100576782
188767457020004,12366065010690,ie,38.618492275199024,38.747319262695314,37.46724741210937,2754.052427492931,2162.655004337622,2443.8839722500734,13.361119979325546,15.102623453140259,13.970465087890625,197.40954510249952,174.8638466204834,162.6159114974365
354845111489998,35371009010690,ie,35.602684550979134,30.521069653320314,29.750321203613282,446.127463106244,690.6177596401245,813.8844173200745,31.874486886327542,23.719538135528566,21.571965732574462,276.2712228064256,190.08827806103514,179.75712921984862
356003303489998,35375861010690,ie,9.902555510507135,11.878029446411134,12.54763421936035,1490.024615358574,1277.6142973485717,1530.2195215789673,9.198313975771475,10.879213609695435,10.217135562896729,10.520205078465997,0.6758316560420989,0.6456667357211112
548482100126144,40395555010690,kt,22.4585841393222,30.953048095703124,29.16133533325195,2765.0641548892263,1914.0687114187865,2694.860931293408,10.168804293392006,14.348223037719727,11.73709729194641,119.44540904891724,186.7811471606445,160.57119268920897
356009864489998,37275237010690,kt,24.457798905534602,29.42023967285156,23.17394848022461,631.3707080604156,522.1957006809631,651.5773266710999,22.207403251751305,26.781301345825195,21.278563098907473,81.85921783223293,113.59729083862304,88.01263730999756
188771503020004,5389389010690,kt,13.553396166492385,9.839240759277343,9.262251467895508,431.2565476693692,444.48532690964356,631.4341811120361,20.0026494520963,16.787162103652953,13.665308084487915,62.457075412873614,19.544797421829223,17.723147729705808
667907089126144,40389668010690,kt,20.050147096568207,17.232226928710936,18.040206201171873,1557.586932831274,841.5035412901062,1258.9067429513304,12.801590845239618,16.14610990524292,13.506697368621827,73.19122594884995,66.64593419445801,66.44271586807251
356009175489998,37275169010690,kt,15.527147772721145,10.00104962158203,9.492298153686523,2786.727330037774,433.6676041721008,640.85235894375,8.422284608534685,17.134420461654663,13.731939191818238,34.57569243524263,49.05684596243286,43.43320363568115
188767787020004,12350951010690,kt,9.712585207696186,9.436227700805665,9.29107233581543,3082.8592427617446,451.14630550544126,624.2829583526093,6.333180724725438,16.317950191497804,13.764718198776245,44.09401142358994,79.61602419403076,76.68253614312744
188764567020004,5445898010690,kt,5.695421060265091,5.1799015625,5.076436433410644,3964.4627212219784,141.27709784712982,195.80984213039704,4.276633737082815,21.604788341522216,18.167174768447875,14.841645602714923,39.06745923977661,37.82044564306641
667907156126144,40389681010690,kt,3.592264704530929,9.629505139160155,9.812501797485352,1311.5736301160762,878.0947895265747,1281.16417486875,5.904989583795606,11.815618419647217,9.874445724487305,2.109841888216846,36.58940654537964,34.0839744812622
670951387126144,40395757010690,kt,18.374184562354714,26.156276818847655,24.1629896484375,2283.6889972110853,1441.2113613344238,1944.584506487622,10.120847148596374,15.200202283859253,12.577290678024292,73.0324499492967,117.65447225512695,101.2333869967041
188772549020004,11804492010690,kt,40.04010173451974,39.79138336181641,39.305059899902346,542.1452154391668,530.4139076999176,791.6075294736877,30.663454475095605,30.903828296661377,25.141687278747558,470.3892847369795,461.6681076755371,452.03268581372066
667905944126144,40390671010690,kt,6.3876883027013225,6.511904577636718,6.291087646484375,178.45098524249758,103.79292239007798,148.2065192458008,21.34733627411158,28.261508960723877,23.246330585479736,34.55843722902963,36.90803892053223,34.23592208982849
548482071126144,40395534010690,kt,25.20699543242652,28.38857592163086,26.285158807373048,1172.2295274860558,1168.6834920732606,1584.166589612915,16.545714318765334,17.585254135131837,14.533827018737794,176.49995789809464,178.22478905444333,160.2239692034912
188769183020004,31434158010690,kt,24.797505139725935,30.564872888183594,26.670469970703124,1979.4784287619154,1168.6564950865538,1664.2612196096557,12.628736921064203,18.24706572532654,14.28334327697754,172.68028729397358,215.3033420986328,180.97143008044432
188774282020004,31359126010690,kt,10.08068541142409,6.665466831970215,7.161112013244629,2652.889091105901,913.9429419334167,1316.2590510180175,6.955314821916603,9.635647315979003,8.322325105667115,5.987682343573466,9.010742789527892,8.75709535054016
188772175020004,11800502010690,kt,11.692072538116227,14.84015795288086,12.533314874267578,74.354577184374,88.45737081359025,111.38411873697967,44.74280474892025,46.21441265106201,37.84830751419067,103.95585645182487,128.07398431072997,107.73356595697021
547769248126144,40390757010690,kt,34.75851648362408,40.678904235839845,39.30224315185547,2262.0258220625365,2397.2291070499878,3473.4139094829347,13.986631904366861,14.69789282798767,12.002054471969604,202.94132248332156,188.5444348909912,170.82796453601074
188769450020004,31451314010690,kt,13.25112607161337,16.040535803222657,15.13427689819336,59.4836617474992,82.4332062649063,118.13943596509552,53.254811735654464,49.77182147979737,40.38393035888672,66.34574875198255,82.18928387860107,76.25811111218262
188773923020004,31374644010690,kt,17.414808812547104,18.577131280517577,18.496058685302735,2986.8414904288225,1980.414786587622,2834.6078919673096,8.615581125623091,10.927891597747802,9.114192953109741,18.518655752055526,26.95067372970581,24.306614672927854
40397519010690,2319619010690,kt,6.421148268327422,7.7495351470947265,6.844438938903808,118.9673234949984,103.7845141106987,138.1390280637703,26.213427608765702,30.831647624969484,25.115157890319825,27.523418642752414,38.03817499273681,32.80081772717285
40397688010690,2323764010690,kt,5.171477393302236,6.116776837158203,5.949799119567871,474.58289796646676,117.97363638437577,169.41800645478514,11.778299183503622,25.691767559051513,21.144455490112303,17.044010414844895,23.050455419525147,22.1906420896759
188765839020004,11867138010690,kt,12.696428768590081,11.17109838256836,11.271318908691406,1794.2351838077439,984.4863698399231,1395.3511727989014,9.49144672392275,12.018997478485108,10.140765466690064,24.3611925983505,14.285233085273742,6.4212814045257565
356009173489998,37274648010690,kt,7.679253883836938,6.689766101074219,6.675116120910644,874.8112187485598,278.2569427941879,408.86159638112184,10.57142783676358,17.49474609375,14.416719341278077,34.34339670369765,41.084858411987305,39.02643498547363
547769096126144,6464147020004,kt,12.634887071709299,10.03651209411621,9.270513403320312,578.6793060245903,103.68850701935577,152.0759679403244,16.672395913751867,35.103569526672366,27.857798137664794,65.21125806806718,51.972797904632564,46.89410188925171
188774077020004,31352947010690,kt,35.79718944125158,41.91557224121094,37.49666911621094,416.3856322324944,368.51663583378297,484.2167847046051,33.08323011954633,38.05259737014771,31.39796964645386,330.94325872118645,409.5619201440429,367.19761700097655
356009353489998,37274768010690,kt,8.529941860278734,7.075626425170898,6.89707866973877,644.9552274837636,239.48902479921568,343.20861982910156,12.975961861503682,19.393885259628295,15.99479525566101,44.657891419777656,46.40499805737304,44.23378033166504
188763885020004,5428932010690,kt,60.340663447711535,61.6324091796875,61.56410654296875,4086.002836744029,3121.534279822925,4342.205597718897,13.711564691815312,15.854245452880859,13.434876413345338,251.87502716237245,256.0290473509521,246.61214844372557
548482515126144,40395347010690,kt,10.091095077099828,3.5545341506958006,4.228796717834473,2467.64584615173,1001.6596960401123,1444.627912953772,7.215377242649464,6.721347851753235,6.104577116966247,1.8671213465987686,0.0,0.0
670951470126144,40394965010690,kt,16.84911021567644,18.731917541503908,17.516552069091798,378.56514563354403,172.67123761614533,237.3683285417816,23.803974753342736,37.16261777877808,30.650537071228026,130.19128770657304,151.3920680559082,140.16906941961668
670951593126144,40394255010690,kt,26.45632169815602,30.82954910888672,28.11000514526367,1661.6833408893972,1339.5245715340209,1879.2837727426024,14.237112175599059,17.11722674369812,13.799375724792482,114.38995882536587,145.39509434826658,123.47754408477782
547769076126144,40391572010690,kt,13.909699584240572,17.778865234375,17.20605814819336,163.5800698056228,187.0184016073929,251.8917647576843,32.902203872026014,34.78844583511353,29.488921928405762,99.57297601787796,134.38068580499268,128.94983400665282
188774414020004,31374910010690,kt,18.518282327255093,23.62646220703125,20.400036724853514,267.6764778637464,234.6425001060608,299.37708894130554,29.677448115811217,35.80314407348633,29.453119850158693,106.20879547572838,146.80755750390625,123.6458053944702
188774152020004,31365027010690,kt,15.64242319753945,24.223134576416015,22.206598724365236,1446.6982650614757,1146.7534928828795,1535.5334033255126,11.73260214205473,16.398547258377075,13.568647317886352,49.672540165130876,108.90474761694335,95.61368282769774
40397960010690,2331281010690,kt,16.256720236175756,20.041281469726563,17.68657994995117,237.9346469899968,233.12948113390044,307.1575375584961,29.49299866069912,33.081815509796144,27.07487838745117,31.704191542136822,75.45496586694335,64.33604894250487
188768262020004,12336579010690,kt,26.903221381605363,35.09382888183594,33.732348107910155,1402.085518750852,1177.5329233302796,1641.0950902346558,15.629540106558306,19.478431940078735,16.176385431289674,130.64939121885806,164.290588545166,153.5822981661377
188764974020004,5464972010690,kt,17.3399479127373,22.52869946899414,19.820077410888672,557.0161308760416,529.5299449117218,700.5969921676392,19.907710501717425,23.272763080596924,18.97770305633545,63.074487944661904,89.11956257165527,76.75231364233397
188762666020004,4765133010690,kt,41.98301625522055,52.077421740722656,49.037583044433596,1995.6357402123172,1464.880026797168,2005.3304413581297,16.36543262164275,21.27398246765137,17.64398964881897,221.94965192612517,295.49880881787107,270.2440304007568
188767539020004,12342305010690,kt,40.98755356857575,45.76486865234375,39.864506701660154,758.416687280615,688.4901256095703,855.6937758697998,26.23030660267981,29.089912853240968,24.353382682800294,304.060214116832,324.8777215998535,278.58925546484375
188764286020004,5448385010690,kt,45.109728305436306,48.44072674560547,46.72830859375,1091.082690590008,1273.2441035675172,1753.499683757556,22.942333107468215,22.007699794769287,18.418843030929565,370.4793648063422,369.0115418452148,350.71227534423826
188774384020004,31351839010690,kt,8.359383494975958,7.919925631713867,7.529998715209961,734.1807201050128,103.49145918062896,145.06745969861296,12.039735481078568,31.212850131988525,25.70618528366089,39.40129158307366,48.88027740124512,46.9078534411621
188764874020004,5467318010690,kt,18.14698630226079,26.56314801635742,24.240711224365235,957.2444516581347,823.6209031989624,1140.9081927974487,15.535389106558462,20.262885026931762,16.446462211608885,42.43036739289339,89.05803685693358,76.02910915930175
354845386489998,35371791010690,kt,13.313152557789257,20.164326763916016,19.499325482177735,348.8233147597944,500.6729186085022,716.7178883497376,22.042914211646806,22.643312644958495,18.61062153816223,99.56455287230558,126.59465354058837,119.25077868371581
40398059010690,2334735010690,kt,44.71494852315338,49.96854279785156,45.174483166503904,505.6111248537432,500.47341992601014,654.2659399868775,33.55439135107619,35.651922683715824,29.647945652008058,306.62875942771177,349.6665259284668,310.1902620212402
354845584489998,35370991010690,kt,9.768365112639097,5.6035234771728515,5.726165440368653,1445.411869047949,403.78212841440126,595.2740174412323,9.275694619806043,13.291751670837403,11.066203165054322,26.458388830151392,18.676337638381955,17.2639907501297
670951172126144,40394666010690,kt,21.520083501725416,24.237439031982422,23.96529702758789,5373.340499684503,4141.237012252295,5735.295358122949,7.140540776169384,8.631841096878052,7.293544635772705,30.60307665754144,46.777377965698236,33.0614508094635
356008926489998,37274135010690,kt,8.61624258985221,10.355623547363281,9.866232843017578,104.09640805812359,88.88091432151566,132.25902968641662,32.461784881831214,38.513153076171875,30.816844749450684,46.453325158996,56.88653076409912,53.12320930252075
188774679020004,31362601010690,ci,15.91405702964001,17.676751110839845,16.452492211914063,148.709154368748,361.22639367493286,420.3217418274719,36.91075353877241,24.95954481124878,22.322874355316163,112.88086239365579,115.21162831231689,104.60143774139404
188770801020004,4738655010690,ci,4.329975776979188,13.277845495605469,12.823615969848634,59.4836617474992,113.43023393337249,136.21984772177353,30.44214107121902,38.60331472396851,34.618662109375,27.280794860872707,81.4792037435913,77.40586009356689
188772252020004,11806073010690,ci,25.013886555128874,24.85410715942383,21.660282733154297,282.5473933006212,275.8330960156357,296.50905500926666,33.571924974989386,33.868899250030516,30.49567491531372,185.93652626627104,149.44212103515625,128.86879243762206
667906363126144,40391497010690,ci,38.41535639121087,38.41400057373047,37.644923254394534,118.9673234949984,133.99803530637817,157.41335893437196,64.11651317718392,60.41165168762207,55.17693729400635,447.42367425222847,434.59901187841797,424.2010124895019
354844907489998,35371548010690,ci,6.570813790249567,15.662487225341797,15.048164636230469,89.22549262124879,126.84214651747513,150.0781626450737,30.619381313148708,39.64822429656982,35.727957286834716,33.97702142338762,116.66169810107421,112.05971117407226
547769148126144,40390328010690,ci,71.5138044590109,65.64701086425781,68.12766201171875,1024.8067691308347,1016.4654317524842,1260.4311677733215,29.806107062985987,28.673877201080323,26.231763668060303,728.9590626655097,559.4696909990234,580.5401917451171
667907815126144,40390266010690,ci,30.54386114890773,30.879224072265625,29.591710961914064,1840.1343261318953,1853.23077564386,2168.290285965015,14.536789893638128,14.56443440437317,13.18109224319458,147.34959114507535,109.3541328026123,102.36150065637206
667906025126144,40389107010690,ci,4.161244103472802,5.5548951599121095,5.418454547119141,59.4836617474992,68.90753211164589,84.15362317754058,29.84310845069595,32.03537017822266,28.630338191986084,16.136579077850605,26.2405253276062,25.103974282302854
188772593020004,11803688010690,ci,36.27700836274115,34.4163554321289,33.65189211425781,252.8055624268716,215.92832843065338,253.18986358427583,42.741890593765405,45.045646781921384,41.13455314636231,406.496816047196,385.67434380200194,373.84096058203124
355078716489998,37275541010690,ci,17.12245503462359,15.843295123291016,15.033103442382812,1134.4090408871052,1032.1377104096741,1245.612461441638,13.86211463911106,13.979095859527588,12.395328674316406,39.615825171515475,41.14757026739502,38.33506429977417
547768945126144,40391405010690,ci,51.03374248565891,51.28588400878906,51.75385656738281,2701.3610254571063,2091.9417518108276,2485.5659623345823,15.508461010845267,17.66645072937012,16.28110529899597,302.16103374474415,212.63375755029296,213.9153697614746
188771422020004,5396397010690,ci,36.699967133452795,32.05873731689453,28.87513060913086,927.502620784385,632.2896009966888,701.6581698127075,22.444326271953287,25.406237506866457,22.888869361877443,250.7921767301307,186.43371887365723,164.84978134484862
547769256126144,40390783010690,ci,8.165797075212057,13.34359851989746,12.517214041137695,519.1956442770911,326.91510883535153,379.28062853493344,14.150281509112046,22.795241355895996,20.497394695281983,23.98801847398916,42.68502193115234,37.69950196002197
667907439126144,40389525010690,ci,38.33471985802135,37.579570495605466,35.72669331054688,482.66155369166756,385.9111412574646,462.1178281155762,31.798461062315994,35.20929950714111,31.372212982177736,396.00154132566837,350.5288416738281,330.3798101064453
547769318126144,40390805010690,ci,16.47579257868717,16.646705938720704,16.294051885986327,178.45098524249758,141.918427102565,168.11559037263794,34.28427668285663,38.642919864654544,35.126567153930665,60.835654807834736,61.89172872387695,59.322791199432366
667906241126144,40390476010690,ci,2.5114567893138937,2.3400666481018066,2.3370988151550294,89.22549262124879,228.75723241461182,275.3114244938782,18.92995957030372,11.411740455627442,10.395649375915527,9.51715450593074,8.670043077583312,7.875126150016784
188773019020004,12277596010690,ci,31.05204742528467,32.83113587646484,31.105092932128905,333.9523993229196,318.366678897995,365.85366211431887,34.40599681646719,36.23299913406372,32.8993436050415,226.11993649056475,216.32547110131836,203.6349775015869
547769186126144,40390569010690,ci,24.32318733999633,31.039789221191405,30.231039196777342,1883.4606764289924,1365.2456112710815,1620.4797990505372,12.822221420326905,17.012931995391845,15.41096824645996,191.92049850491978,196.42870349768066,183.9344265809326
188771538020004,5397446010690,ci,24.31869147384993,24.28955237426758,23.612322412109375,1646.8124254525226,1119.3909911077149,1338.6734877575684,13.711322389038896,16.620497131347655,14.985014352798462,119.44877754989606,87.49948212902831,84.063104560791
188774694020004,31361892010690,ci,32.11432367762621,31.33676345214844,30.30117762451172,2038.9620905094143,1388.1526299021607,1668.8320055265747,14.160419615502665,16.95249358177185,15.20367712020874,191.74399948685323,159.53409612707517,148.58173383508299
188774706020004,31362029010690,ci,19.44612950045628,18.424585455322266,17.83999987792969,1408.8777784625258,1102.932708002362,1298.3427043987792,13.25596154718624,14.583088788986206,13.225981702804566,110.2551177737858,85.73633093286132,81.73895148706055
188773091020004,12267970010690,ci,8.420908736467418,9.141892419433594,8.820874230957031,104.09640805812359,87.90568588203048,96.97317624990234,32.09171426663631,36.386037273406984,34.0294708442688,39.376817679683725,43.09325486172485,40.68489859936523
667907658126144,40390081010690,ci,23.59297258906562,13.537123825073243,13.743032836914063,6114.313479501189,3098.4670891254636,3648.2346313444336,7.00888266312391,7.457871451377868,6.92508602142334,61.49266352803667,27.679625448364256,24.493239829788205
667906419126144,40389859010690,ci,31.993038649752947,32.728201953125,27.778760479736327,712.5175449564637,1192.2368547631713,1294.471426997754,23.908992312119388,18.69411692619324,16.528574447631836,222.68426952900126,181.14610849658203,148.58385011486814
355078293489998,37275702010690,ci,83.83356707477586,70.11608293457031,70.96662172851562,907.125841649363,1175.508752611908,1424.9173978772094,34.30097869176788,27.556309757232665,25.180098209381104,748.6981018798429,522.2370249995117,527.4056629057617
547769507126144,40390210010690,ci,30.63056380305404,31.3500974609375,30.216328344726563,193.32190067937236,180.44423943881836,207.27579419120636,44.91260811500829,47.02979892730713,43.07961368560791,232.15109046042087,226.14289302465818,219.51091591406248
355078566489998,37275667010690,ci,37.2947222925571,40.45553331298828,34.46122370605469,1276.325935544179,988.2667774951905,1176.7159251348082,19.28742276899607,22.82848545074463,19.308775386810304,133.4479407382614,179.30685656201172,146.8554127338867
547768846126144,40390631010690,ci,15.043238247349189,13.443928527832032,12.987848321533203,474.58289796646676,373.69323262418516,457.2872150542511,20.088427099485212,21.40083034515381,19.015129308700562,139.37854998119897,122.70715850927733,117.27529123797606
188771101020004,4726232010690,ci,15.226149506184525,13.834342419433593,14.070021725463867,1815.8983589562924,1443.7442518078858,1737.8376609388915,10.331909306806184,11.044835767745973,10.15237994670868,23.364062880414476,44.00653625634765,42.523600130523675
354845378489998,35371793010690,ci,37.43815960230631,35.231281982421876,33.709936743164064,460.9983785431188,434.8020054878174,507.8304381511413,32.15428488177065,32.11763744354248,29.06997705459595,352.5281834644077,272.79003444970704,259.4940117630615
667907429126144,40389505010690,ci,17.455587650997824,17.279911950683594,15.988778057861328,816.6139530145872,556.5940847374328,646.7022590744018,16.496436795932425,19.880471353530883,17.741107025146484,87.83308540933422,65.79397797998047,58.90702328881836
188774357020004,31363452010690,ci,24.208622605400336,20.89002476196289,19.94490944824219,578.6793060245903,299.46366028415224,352.58079720860593,23.077957676481574,29.800433921813966,26.835634269714355,215.08655099464997,175.65284351135253,164.183989484375
667907367126144,40391525010690,ci,20.700006975659434,24.879202142333984,23.44117694091797,964.0367113698086,1029.4514348217956,1215.1788639021606,16.533689146088243,17.540440979003908,15.6709281539917,86.36271306630891,102.69261310888672,94.1923961506958
667906825126144,40390925010690,ci,22.559176058870058,24.811412756347657,22.66453223876953,252.8055624268716,252.35271191199647,281.7404401536163,33.70540986076794,35.379112300872805,32.001767578125,165.29896139712432,170.82970534680175,153.94170732739258
667907392126144,40389870010690,ci,35.800751457949296,40.3020976196289,39.572269091796876,527.2743000022921,368.7357412663971,441.9231017215759,29.400795265107032,37.301933403015134,33.76348659515381,312.675349100005,328.3131604956055,320.76288862597653
188771569020004,5389841010690,ci,45.54778537732399,48.861445202636716,48.87854888916016,3188.242046833393,2284.388338747449,2705.2470792965332,13.486190770322017,16.50149640083313,15.166342916488647,254.254740374794,249.38744458068845,249.9604785328369
188771274020004,5398581010690,ci,23.573815225964058,21.200304974365235,20.91774030151367,927.502620784385,574.4063647598693,698.4641548072449,17.98824000001258,21.676370697021486,19.525873327255248,123.40426264696059,96.54930889416504,94.19321535577392
188772991020004,12287083010690,ci,29.04944545565662,32.118666784667965,30.751289758300782,874.8112187485597,306.15088176088256,353.7710400568817,20.560944445749744,36.545693225860596,33.265626964569094,314.1414804216281,404.6731773061523,389.01612025048826
547769314126144,40390849010690,ci,22.129729729648957,22.549164685058592,22.090315026855468,519.1956442770911,442.66269095935365,532.8571349968597,23.294524146613455,25.46560161590576,22.973159275054932,139.33183648298643,139.89589865960693,137.1785954154663
355078325489998,37275715010690,ci,45.293491298312475,39.54027587890625,36.112121838378904,2759.5582911910774,2602.655815030884,2971.564962919995,14.455376957259027,13.907102918624878,12.438242721557618,314.92975929262633,127.98706323858642,112.50653634387206
188774326020004,31359323010690,ci,26.134660644669022,24.546680480957033,23.39246541748047,1247.8705006839566,1587.9614006884644,1877.070623117285,16.328826779233026,14.028188066482544,12.595717363357544,134.59037960364213,45.88491803347778,35.83207705081176
188773938020004,31364152010690,ci,13.7646228860032,6.350528387451172,6.132774757385254,1319.6522858412768,209.84912358679503,252.3071073653183,11.52348152739817,19.62802067756653,17.59093450546265,61.02989956191836,47.56147669287109,44.28661479251098
188773942020004,31374825010690,ci,13.321735038937838,16.019907678222655,15.65558549194336,793.6643818525115,509.46047548677063,647.5377328613342,14.61817844427723,20.007827920913698,17.54394609451294,77.56897685457969,97.84721987304687,92.97265952307129
188770302020004,4737807010690,ci,43.576409849054855,44.73832864990234,43.22324752197266,1031.5990288425085,873.2529779945069,1027.7838807239136,23.190043838150366,25.538479919433595,23.138374481201172,344.63229306515626,333.14237443115235,318.7468249287109
667890032126144,40392339010690,cr,12.719836413200829,14.84338109741211,14.501549978637696,919.423965059184,893.8896103720276,893.8896103720276,13.271321240385653,14.53950496673584,14.371114082336426,76.77846535779227,84.82813970312499,83.7378545446167
547691892126144,40387999010690,cr,7.107906526774806,25.844796685791014,24.840944818115233,118.9673234949984,1113.841526717395,1104.1588839907654,27.579622468409532,17.186998405456542,16.92362421989441,39.87067012904585,155.30005174755857,149.6405393317871
431917759489998,35374330010690,cr,10.853968519588976,17.312355352783204,16.332251403808595,429.9701516558424,2082.7255235053713,1894.8479126318116,17.926951074626768,10.28696536064148,10.475167293548584,51.78916112475683,60.94145936663818,59.214263593353266
