CN,SPCD,SW,DBH,HT,TPA,FVS_BdFt,FIA_VOLBFNET,FVS_MCuFt,FIA_VOLCFNET,BF_ratio,CF_ratio,BF_per_CF_FVS,BF_per_CF_FIA
1167693799290487,318,False,11.4,55.0,6.018,33.00000156188336,52.915885,15.499999888436903,14.496509,0.6236312888253377,1.0692229341862172,2.1290323741551487,3.6502502085157196
201979038010661,316,False,12.8,48.0,6.018,72.00000340774551,61.118846,17.799999912777942,12.820857,1.1780327692663817,1.3883627212110659,4.04494403149179,4.767142009305618
72020292010538,741,False,12.2,76.0,6.018,65.00000223126194,82.405952,23.400002121727265,22.876254,0.7887780027256034,1.0228948376656102,2.7777776212639074,3.6022485149885117
72013127010538,318,False,11.7,64.0,6.018,43.999998701811236,65.859016,19.00000047667869,18.122328,0.6680937762843472,1.0484304487082834,2.3157893472591478,3.63413662968687
70221684010538,261,False,10.2,49.0,6.018,42.000001987851554,34.641812,11.10000077891326,10.196259,1.2124077686193653,1.088634643246436,3.7837836973524555,3.397502162312668
1536415219290487,316,False,11.0,68.0,6.018,0.0,44.828162,16.799999020273166,14.589955,0.0,1.1514770964182663,0.0,3.072536001653192
1735133344290487,261,False,10.5,46.0,6.018,47.00000137932557,36.917857,11.200000614611245,10.259266,1.2730966854150167,1.0916960935227964,4.196428464299415,3.5984891121840485
233191813020004,371,False,12.7,66.0,6.018,72.00000340774551,90.007341,21.70000111157413,22.319041,0.7999347898494803,0.9722640462721553,3.3179723373075247,4.032760233739434
1536416707290487,746,False,11.9,74.0,6.018,65.00000223126194,74.641618,22.499999797158004,21.039551,0.870827883597887,1.0694144469698048,2.8888890140999983,3.54768112684534
1838014267290487,833,False,12.9,70.0,6.018,83.00000308319832,81.847728,25.100000596355464,22.515731,1.014078278180163,1.1147761801007245,3.3067729526369005,3.635135274977304
1837992102290487,261,False,12.7,72.0,6.018,120.00000567957586,80.33035,24.999999492895014,21.224442,1.493831480624395,1.1778872440036356,4.800000324547199,3.7848038596256144
75274835010538,746,False,11.6,80.0,6.018,49.99999898579003,72.015123,22.90000167547488,19.350584,0.6942985987233546,1.1834269020239843,2.1834059094999247,3.721599461804357
366792668489998,261,False,10.5,32.0,6.018,26.00000038539979,29.40281,7.900000331646662,7.401917,0.8842692377157079,1.0672911262915623,3.2911391511271493,3.9723236561555604
70143541010538,316,False,12.1,75.0,6.018,72.00000340774551,72.210945,22.099997918841133,20.444446,0.9970788141291533,1.0809780768254191,3.257919013031337,3.5320568236478502
201991304010661,316,False,12.5,76.0,6.018,77.00000279921953,81.913246,23.90000003245472,22.083048,0.9400189414935348,1.082278136263378,3.221757434922941,3.709326991455165
245755711010661,316,False,12.3,68.0,6.018,72.00000340774551,71.742182,21.29999923325726,18.856451,1.0035937213025596,1.1295868577420671,3.380281971809961,3.804649241789985
245465924010661,261,False,14.3,64.0,6.018,145.99999845840085,102.299234,29.000000527389187,25.910224,1.4271856469462993,1.1192493174659235,5.034482613905833,3.9482188189496163
70302806010538,318,False,13.0,74.0,6.018,98.99999707907527,99.98972,27.200000949300538,25.00578,0.9901017532509868,1.0877485505071443,3.6397056479375274,3.9986643088118026
