PLOT,STATE,MEASYEAR1,MEASYEAR2,PERIOD_YR,variant,config,BA_PRED,TPA_PRED,QMD_PRED,MCuFt_PRED,BdFt_PRED,BA_OBS,MCuFt_OBS,BdFt_OBS
451063741489998,23,2018,2023,5,ne,full_dg_hg_clim_crw,152.07064819335938,415.41925048828125,8.192483901977539,2832.609375,6030.18212890625,165.46504048833114,2505.582302693904,4427.050821914696
451063741489998,23,2018,2023,5,ne,hg_organon_crw,152.05812072753906,415.419189453125,8.192147254943848,2931.4482421875,6239.255859375,165.46504048833114,2505.582302693904,4427.050821914696
68279937010538,42,2005,2010,5,ne,hg_organon_crw,163.0572052001953,189.12176513671875,12.572900772094727,4806.38525390625,21010.63671875,178.6359213549643,3696.3397006668797,16202.973937077766
52948187010538,23,2002,2007,5,ne,dg_only,65.26012420654297,207.65771484375,7.590776443481445,819.041015625,996.5480346679688,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,dg_hg_organon,65.25885772705078,207.6577606201172,7.590701103210449,836.0137939453125,996.4879150390625,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,dg_hg_clim,65.26012420654297,207.65771484375,7.590776443481445,818.4436645507812,996.5480346679688,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,full_dg_hg_organon_crw,65.25885772705078,207.6577606201172,7.590701103210449,836.0137939453125,996.4879150390625,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,full_dg_hg_clim_crw,65.26012420654297,207.65771484375,7.590776443481445,818.4436645507812,996.5480346679688,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,hg_organon_crw,65.25885772705078,207.6577606201172,7.590701103210449,836.0137939453125,996.4879150390625,97.01399725051346,670.94478706526,305.602279583126
122564329010661,36,2007,2012,5,ne,dg_only,50.88558578491211,77.39574432373047,10.979313850402832,968.0048828125,3919.660888671875,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,dg_hg_organon,50.87630844116211,77.39574432373047,10.978311538696289,1017.4661865234375,4200.2421875,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,dg_hg_clim,50.88558578491211,77.39574432373047,10.979313850402832,968.0048828125,3919.660888671875,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,full_dg_hg_organon_crw,50.87630844116211,77.39574432373047,10.978311538696289,1017.4661865234375,4200.2421875,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,full_dg_hg_clim_crw,50.88558578491211,77.39574432373047,10.979313850402832,968.0048828125,3919.660888671875,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,hg_organon_crw,50.87630844116211,77.39574432373047,10.978311538696289,1017.4661865234375,4200.2421875,69.32784721200287,1148.911974288072,4321.377346386778
113492597010661,42,2008,2013,5,ne,hg_organon_crw,55.12997817993164,113.04271697998047,9.45603084564209,1368.722412109375,3154.82666015625,1.386786523265299,17.423922204834,0.0
251021776489998,42,2015,2022,7,ne,hg_organon_crw,37.97389602661133,47.29084014892578,12.133618354797363,1066.8887939453125,3876.227294921875,29.832691724803357,565.5900152174099,1704.924973407864
375823776489998,23,2017,2022,5,ne,dg_only,97.51897430419922,190.12437438964844,9.697546005249023,2147.738037109375,7854.515625,129.98844121310316,1858.880178835732,3762.1494047870037
375823776489998,23,2017,2022,5,ne,dg_hg_organon,97.51910400390625,190.12432861328125,9.697558403015137,2210.945556640625,8151.2197265625,129.98844121310316,1858.880178835732,3762.1494047870037
375823776489998,23,2017,2022,5,ne,dg_hg_clim,97.5204849243164,190.12429809570312,9.697626113891602,2142.627685546875,7854.7197265625,129.98844121310316,1858.880178835732,3762.1494047870037
375823776489998,23,2017,2022,5,ne,full_dg_hg_organon_crw,97.51910400390625,190.12432861328125,9.697558403015137,2210.945556640625,8151.2197265625,129.98844121310316,1858.880178835732,3762.1494047870037
375823776489998,23,2017,2022,5,ne,full_dg_hg_clim_crw,97.5204849243164,190.12429809570312,9.697626113891602,2142.627685546875,7854.7197265625,129.98844121310316,1858.880178835732,3762.1494047870037
375823776489998,23,2017,2022,5,ne,hg_organon_crw,97.51910400390625,190.12432861328125,9.697558403015137,2210.945556640625,8151.2197265625,129.98844121310316,1858.880178835732,3762.1494047870037
52764804010538,23,1999,2004,5,ne,dg_only,7.847531795501709,29.644290924072266,6.966782569885254,122.65049743652344,0.0,22.001096699048578,76.532381652808,0.0
52764804010538,23,1999,2004,5,ne,dg_hg_organon,7.847644805908203,29.644285202026367,6.96683406829834,135.6785125732422,0.0,22.001096699048578,76.532381652808,0.0
52764804010538,23,1999,2004,5,ne,dg_hg_clim,7.847494125366211,29.644285202026367,6.966768264770508,122.64982604980469,0.0,22.001096699048578,76.532381652808,0.0
52764804010538,23,1999,2004,5,ne,full_dg_hg_organon_crw,7.847644805908203,29.644285202026367,6.96683406829834,135.6785125732422,0.0,22.001096699048578,76.532381652808,0.0
52764804010538,23,1999,2004,5,ne,full_dg_hg_clim_crw,7.847494125366211,29.644285202026367,6.966768264770508,122.64982604980469,0.0,22.001096699048578,76.532381652808,0.0
52764804010538,23,1999,2004,5,ne,hg_organon_crw,7.847644805908203,29.644285202026367,6.96683406829834,135.6785125732422,0.0,22.001096699048578,76.532381652808,0.0
52950720010538,23,2002,2007,5,ne,dg_only,84.06881713867188,160.15672302246094,9.810274124145508,1835.050048828125,5335.15283203125,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,dg_hg_organon,84.0665512084961,160.15664672851562,9.810144424438477,1983.54052734375,5793.96826171875,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,dg_hg_clim,84.0533447265625,160.15670776367188,9.80937385559082,1893.3480224609375,5536.11572265625,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,full_dg_hg_organon_crw,84.0665512084961,160.15664672851562,9.810144424438477,1983.54052734375,5793.96826171875,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,full_dg_hg_clim_crw,84.0533447265625,160.15670776367188,9.80937385559082,1893.3480224609375,5536.11572265625,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,hg_organon_crw,84.0665512084961,160.15664672851562,9.810144424438477,1983.54052734375,5793.96826171875,104.47679759878707,1754.6183623760799,5959.287574179571
58241817010538,42,2001,2006,5,ne,hg_organon_crw,179.14842224121094,148.7082977294922,14.861928939819336,6607.5244140625,33315.28515625,171.455149539863,4002.1090953693797,17901.36484713136
58178583010538,42,2000,2005,5,ne,hg_organon_crw,49.806880950927734,89.05691528320312,10.126213073730469,1191.967041015625,2844.326416015625,74.34439917596906,1013.478641431416,3163.371936087418
122563565010661,36,2007,2013,6,ne,dg_only,111.54283142089844,243.92698669433594,9.156455039978027,2502.48583984375,6166.26513671875,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,dg_hg_organon,111.52935028076172,243.92718505859375,9.155892372131348,2523.678955078125,6164.90625,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,dg_hg_clim,111.54756927490234,243.92709350585938,9.156643867492676,2504.21875,6166.60791015625,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,full_dg_hg_organon_crw,111.52935028076172,243.92718505859375,9.155892372131348,2523.678955078125,6164.90625,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,full_dg_hg_clim_crw,111.54756927490234,243.92709350585938,9.156643867492676,2504.21875,6166.60791015625,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,hg_organon_crw,111.52935028076172,243.92718505859375,9.155892372131348,2523.678955078125,6164.90625,85.98788747310658,1124.147365951404,1469.075102727624
58549928010538,42,2004,2009,5,ne,hg_organon_crw,56.59201431274414,106.75274658203125,9.85880184173584,1727.7703857421875,5150.30859375,26.57082978576313,601.712156795394,1400.725981791018
247064745010661,50,2012,2019,7,ne,dg_only,56.24971008300781,124.62084197998047,9.097061157226562,1150.7691650390625,2875.202880859375,64.97567575460386,961.310926832254,2208.566396620244
247064745010661,50,2012,2019,7,ne,dg_hg_organon,56.24250030517578,124.6208724975586,9.096475601196289,1260.134765625,3290.626953125,64.97567575460386,961.310926832254,2208.566396620244
247064745010661,50,2012,2019,7,ne,dg_hg_clim,56.24971008300781,124.62084197998047,9.097061157226562,1150.7691650390625,2875.202880859375,64.97567575460386,961.310926832254,2208.566396620244
247064745010661,50,2012,2019,7,ne,full_dg_hg_organon_crw,56.24250030517578,124.6208724975586,9.096475601196289,1260.134765625,3290.626953125,64.97567575460386,961.310926832254,2208.566396620244
247064745010661,50,2012,2019,7,ne,full_dg_hg_clim_crw,56.24971008300781,124.62084197998047,9.097061157226562,1150.7691650390625,2875.202880859375,64.97567575460386,961.310926832254,2208.566396620244
247064745010661,50,2012,2019,7,ne,hg_organon_crw,56.24250030517578,124.6208724975586,9.096475601196289,1260.134765625,3290.626953125,64.97567575460386,961.310926832254,2208.566396620244
107545582010661,23,2008,2013,5,ne,dg_only,140.268798828125,352.4569396972656,8.542083740234375,3334.741943359375,7352.3916015625,145.9268707621737,2797.34713865808,5676.02982396881
107545582010661,23,2008,2013,5,ne,dg_hg_organon,140.25393676757812,352.4618225097656,8.541572570800781,3382.831298828125,7366.80712890625,145.9268707621737,2797.34713865808,5676.02982396881
107545582010661,23,2008,2013,5,ne,dg_hg_clim,140.26898193359375,352.4558410644531,8.542104721069336,3324.726806640625,7352.17333984375,145.9268707621737,2797.34713865808,5676.02982396881
107545582010661,23,2008,2013,5,ne,full_dg_hg_organon_crw,140.25393676757812,352.4618225097656,8.541572570800781,3382.831298828125,7366.80712890625,145.9268707621737,2797.34713865808,5676.02982396881
107545582010661,23,2008,2013,5,ne,full_dg_hg_clim_crw,140.26898193359375,352.4558410644531,8.542104721069336,3324.726806640625,7352.17333984375,145.9268707621737,2797.34713865808,5676.02982396881
107545582010661,23,2008,2013,5,ne,hg_organon_crw,140.25393676757812,352.4618225097656,8.541572570800781,3382.831298828125,7366.80712890625,145.9268707621737,2797.34713865808,5676.02982396881
58281576010538,42,2001,2006,5,ne,hg_organon_crw,150.1124725341797,230.4156951904297,10.92920207977295,4265.548828125,13190.7724609375,,,
74526312010538,34,2006,2012,6,ne,hg_organon_crw,135.39549255371094,136.36944580078125,13.492111206054688,4036.841796875,17761.90234375,141.23332490514494,3358.8399718699543,14075.1392845189
73074956010538,33,2006,2011,5,ne,dg_only,60.74058532714844,142.52536010742188,8.8395414352417,1430.9888916015625,3053.808349609375,97.92824101492232,1488.241556169804,4375.499355225934
73074956010538,33,2006,2011,5,ne,dg_hg_organon,60.74058151245117,142.52532958984375,8.839542388916016,1535.715087890625,3246.034912109375,97.92824101492232,1488.241556169804,4375.499355225934
73074956010538,33,2006,2011,5,ne,dg_hg_clim,60.73515319824219,142.52532958984375,8.839147567749023,1459.27490234375,3186.0361328125,97.92824101492232,1488.241556169804,4375.499355225934
73074956010538,33,2006,2011,5,ne,full_dg_hg_organon_crw,60.74058151245117,142.52532958984375,8.839542388916016,1535.715087890625,3246.034912109375,97.92824101492232,1488.241556169804,4375.499355225934
73074956010538,33,2006,2011,5,ne,full_dg_hg_clim_crw,60.73515319824219,142.52532958984375,8.839147567749023,1459.27490234375,3186.0361328125,97.92824101492232,1488.241556169804,4375.499355225934
73074956010538,33,2006,2011,5,ne,hg_organon_crw,60.74058151245117,142.52532958984375,8.839542388916016,1535.715087890625,3246.034912109375,97.92824101492232,1488.241556169804,4375.499355225934
119148095010661,33,2008,2013,5,ne,dg_only,113.66893768310547,231.5846405029297,9.486420631408691,2280.45263671875,4425.28955078125,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,dg_hg_organon,113.66852569580078,231.58457946777344,9.486405372619629,2391.42919921875,4625.5625,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,dg_hg_clim,113.6659164428711,231.5843505859375,9.48630142211914,2288.507080078125,4458.64990234375,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,full_dg_hg_organon_crw,113.66852569580078,231.58457946777344,9.486405372619629,2391.42919921875,4625.5625,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,full_dg_hg_clim_crw,113.6659164428711,231.5843505859375,9.48630142211914,2288.507080078125,4458.64990234375,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,hg_organon_crw,113.66852569580078,231.58457946777344,9.486405372619629,2391.42919921875,4625.5625,140.78264651155237,1671.542481072874,2888.901670447352
168928845010661,23,2010,2015,5,ne,dg_only,43.03901672363281,172.2684326171875,6.768066883087158,701.6361694335938,252.42034912109375,72.90507953586467,831.26538205411,435.2316283360021
168928845010661,23,2010,2015,5,ne,dg_hg_organon,43.04965591430664,172.26808166503906,6.768910884857178,748.4296264648438,282.49920654296875,72.90507953586467,831.26538205411,435.2316283360021
168928845010661,23,2010,2015,5,ne,dg_hg_clim,43.042659759521484,172.26820373535156,6.768357276916504,715.6649780273438,282.4993896484375,72.90507953586467,831.26538205411,435.2316283360021
168928845010661,23,2010,2015,5,ne,full_dg_hg_organon_crw,43.04965591430664,172.26808166503906,6.768910884857178,748.4296264648438,282.49920654296875,72.90507953586467,831.26538205411,435.2316283360021
168928845010661,23,2010,2015,5,ne,full_dg_hg_clim_crw,43.042659759521484,172.26820373535156,6.768357276916504,715.6649780273438,282.4993896484375,72.90507953586467,831.26538205411,435.2316283360021
168928845010661,23,2010,2015,5,ne,hg_organon_crw,43.04965591430664,172.26808166503906,6.768910884857178,748.4296264648438,282.49920654296875,72.90507953586467,831.26538205411,435.2316283360021
247062079010661,36,2012,2019,7,ne,dg_only,129.3955535888672,177.11163330078125,11.573705673217773,3397.17138671875,14325.5986328125,115.44073395707507,2479.560747215538,7180.484357145374
247062079010661,36,2012,2019,7,ne,dg_hg_organon,129.3838348388672,177.11170959472656,11.573176383972168,3593.658935546875,15129.7421875,115.44073395707507,2479.560747215538,7180.484357145374
247062079010661,36,2012,2019,7,ne,dg_hg_clim,129.39028930664062,177.11160278320312,11.573469161987305,3422.70263671875,14457.0244140625,115.44073395707507,2479.560747215538,7180.484357145374
247062079010661,36,2012,2019,7,ne,full_dg_hg_organon_crw,129.3838348388672,177.11170959472656,11.573176383972168,3593.658935546875,15129.7421875,115.44073395707507,2479.560747215538,7180.484357145374
247062079010661,36,2012,2019,7,ne,full_dg_hg_clim_crw,129.39028930664062,177.11160278320312,11.573469161987305,3422.70263671875,14457.0244140625,115.44073395707507,2479.560747215538,7180.484357145374
247062079010661,36,2012,2019,7,ne,hg_organon_crw,129.3838348388672,177.11170959472656,11.573176383972168,3593.658935546875,15129.7421875,115.44073395707507,2479.560747215538,7180.484357145374
168261983020004,24,2014,2021,7,ne,hg_organon_crw,37.12620162963867,118.88024139404297,7.566964626312256,647.917724609375,675.90283203125,43.27233479483015,583.0786073445599,990.9359498403621
107546280010661,23,2008,2013,5,ne,dg_only,41.179996490478516,95.3045883178711,8.900667190551758,764.4951782226562,492.25152587890625,5.13952346200555,0.0,0.0
107546280010661,23,2008,2013,5,ne,dg_hg_organon,41.169803619384766,95.30464172363281,8.899561882019043,815.0955810546875,558.2535400390625,5.13952346200555,0.0,0.0
107546280010661,23,2008,2013,5,ne,dg_hg_clim,41.179203033447266,95.30461883544922,8.900579452514648,766.2720336914062,492.2435607910156,5.13952346200555,0.0,0.0
107546280010661,23,2008,2013,5,ne,full_dg_hg_organon_crw,41.169803619384766,95.30464172363281,8.899561882019043,815.0955810546875,558.2535400390625,5.13952346200555,0.0,0.0
107546280010661,23,2008,2013,5,ne,full_dg_hg_clim_crw,41.179203033447266,95.30461883544922,8.900579452514648,766.2720336914062,492.2435607910156,5.13952346200555,0.0,0.0
107546280010661,23,2008,2013,5,ne,hg_organon_crw,41.169803619384766,95.30464172363281,8.899561882019043,815.0955810546875,558.2535400390625,5.13952346200555,0.0,0.0
15806850020004,36,2013,2021,8,ne,dg_only,137.49986267089844,188.3621063232422,11.568860054016113,3840.39697265625,16071.865234375,55.113394825376204,926.16906476721,1535.523526141912
15806850020004,36,2013,2021,8,ne,dg_hg_organon,137.4829559326172,188.36207580566406,11.568150520324707,3910.97314453125,16462.169921875,55.113394825376204,926.16906476721,1535.523526141912
15806850020004,36,2013,2021,8,ne,dg_hg_clim,137.50244140625,188.36187744140625,11.568982124328613,3836.13671875,16072.1748046875,55.113394825376204,926.16906476721,1535.523526141912
15806850020004,36,2013,2021,8,ne,full_dg_hg_organon_crw,137.4829559326172,188.36207580566406,11.568150520324707,3910.97314453125,16462.169921875,55.113394825376204,926.16906476721,1535.523526141912
15806850020004,36,2013,2021,8,ne,full_dg_hg_clim_crw,137.50244140625,188.36187744140625,11.568982124328613,3836.13671875,16072.1748046875,55.113394825376204,926.16906476721,1535.523526141912
15806850020004,36,2013,2021,8,ne,hg_organon_crw,137.4829559326172,188.36207580566406,11.568150520324707,3910.97314453125,16462.169921875,55.113394825376204,926.16906476721,1535.523526141912
243883095489998,23,2015,2020,5,ne,dg_only,40.661170959472656,131.0018768310547,7.543753147125244,848.0044555664062,565.2907104492188,26.09883001760798,472.737083985592,0.0
243883095489998,23,2015,2020,5,ne,dg_hg_organon,40.66190719604492,131.0018768310547,7.543821334838867,878.0886840820312,721.63623046875,26.09883001760798,472.737083985592,0.0
243883095489998,23,2015,2020,5,ne,dg_hg_clim,40.66107940673828,131.00184631347656,7.543745040893555,849.0758056640625,721.6759033203125,26.09883001760798,472.737083985592,0.0
243883095489998,23,2015,2020,5,ne,full_dg_hg_organon_crw,40.66190719604492,131.0018768310547,7.543821334838867,878.0886840820312,721.63623046875,26.09883001760798,472.737083985592,0.0
243883095489998,23,2015,2020,5,ne,full_dg_hg_clim_crw,40.66107940673828,131.00184631347656,7.543745040893555,849.0758056640625,721.6759033203125,26.09883001760798,472.737083985592,0.0
243883095489998,23,2015,2020,5,ne,hg_organon_crw,40.66190719604492,131.0018768310547,7.543821334838867,878.0886840820312,721.63623046875,26.09883001760798,472.737083985592,0.0
168262155020004,24,2015,2023,8,ne,hg_organon_crw,98.56880187988281,111.96088409423828,12.704948425292969,3309.414794921875,12680.9990234375,,,
15806636020004,36,2013,2021,8,ne,dg_only,90.88099670410156,142.31350708007812,10.820562362670898,1823.9837646484375,5411.830078125,70.69624343833685,963.218990442876,1588.5029728396921
15806636020004,36,2013,2021,8,ne,dg_hg_organon,90.8801498413086,142.3135986328125,10.82050895690918,2065.205810546875,6312.96875,70.69624343833685,963.218990442876,1588.5029728396921
15806636020004,36,2013,2021,8,ne,dg_hg_clim,90.89615631103516,142.3136444091797,10.821457862854004,1860.6246337890625,5449.66796875,70.69624343833685,963.218990442876,1588.5029728396921
15806636020004,36,2013,2021,8,ne,full_dg_hg_organon_crw,90.8801498413086,142.3135986328125,10.82050895690918,2065.205810546875,6312.96875,70.69624343833685,963.218990442876,1588.5029728396921
15806636020004,36,2013,2021,8,ne,full_dg_hg_clim_crw,90.89615631103516,142.3136444091797,10.821457862854004,1860.6246337890625,5449.66796875,70.69624343833685,963.218990442876,1588.5029728396921
15806636020004,36,2013,2021,8,ne,hg_organon_crw,90.8801498413086,142.3135986328125,10.82050895690918,2065.205810546875,6312.96875,70.69624343833685,963.218990442876,1588.5029728396921
29637570020004,54,2013,2020,7,ne,hg_organon_crw,116.28327178955078,290.37396240234375,8.568720817565918,1889.6629638671875,3707.513671875,123.13990745547264,1619.583466290946,3517.40276182071
76903343010538,42,2006,2012,6,ne,hg_organon_crw,99.14225769042969,207.6605682373047,9.355969429016113,2545.176025390625,3609.43701171875,114.15494431838887,1591.773185054138,3008.79326109395
145023247010661,36,2009,2014,5,ne,dg_only,114.1834487915039,130.47657775878906,12.666939735412598,2837.623046875,14625.111328125,178.4596349977202,2271.17026958203,8420.003045049902
145023247010661,36,2009,2014,5,ne,dg_hg_organon,114.18101501464844,130.47666931152344,12.66679573059082,2982.58642578125,15645.64453125,178.4596349977202,2271.17026958203,8420.003045049902
145023247010661,36,2009,2014,5,ne,dg_hg_clim,114.1834487915039,130.47657775878906,12.666939735412598,2837.623046875,14625.111328125,178.4596349977202,2271.17026958203,8420.003045049902
145023247010661,36,2009,2014,5,ne,full_dg_hg_organon_crw,114.18101501464844,130.47666931152344,12.66679573059082,2982.58642578125,15645.64453125,178.4596349977202,2271.17026958203,8420.003045049902
145023247010661,36,2009,2014,5,ne,full_dg_hg_clim_crw,114.1834487915039,130.47657775878906,12.666939735412598,2837.623046875,14625.111328125,178.4596349977202,2271.17026958203,8420.003045049902
145023247010661,36,2009,2014,5,ne,hg_organon_crw,114.18101501464844,130.47666931152344,12.66679573059082,2982.58642578125,15645.64453125,178.4596349977202,2271.17026958203,8420.003045049902
375823386489998,23,2017,2022,5,ne,dg_only,32.771728515625,124.79146575927734,6.938945770263672,586.4862060546875,0.0,114.55300598623406,695.454440883138,0.0
375823386489998,23,2017,2022,5,ne,dg_hg_organon,32.77582550048828,124.79145050048828,6.939380645751953,600.277099609375,0.0,114.55300598623406,695.454440883138,0.0
375823386489998,23,2017,2022,5,ne,dg_hg_clim,32.77382278442383,124.79141998291016,6.939169883728027,585.2862548828125,0.0,114.55300598623406,695.454440883138,0.0
375823386489998,23,2017,2022,5,ne,full_dg_hg_organon_crw,32.77582550048828,124.79145050048828,6.939380645751953,600.277099609375,0.0,114.55300598623406,695.454440883138,0.0
375823386489998,23,2017,2022,5,ne,full_dg_hg_clim_crw,32.77382278442383,124.79141998291016,6.939169883728027,585.2862548828125,0.0,114.55300598623406,695.454440883138,0.0
375823386489998,23,2017,2022,5,ne,hg_organon_crw,32.77582550048828,124.79145050048828,6.939380645751953,600.277099609375,0.0,114.55300598623406,695.454440883138,0.0
76869487010538,42,2006,2011,5,ne,hg_organon_crw,71.12937927246094,65.50076293945312,14.110340118408203,2133.960693359375,11085.267578125,82.52058941618992,1731.160121374862,8988.642067164936
64261697010538,36,2005,2010,5,ne,dg_only,19.847286224365234,41.72211456298828,9.339071273803711,438.90618896484375,425.0683898925781,31.419173986451664,458.51378732930596,890.1708046661361
64261697010538,36,2005,2010,5,ne,dg_hg_organon,19.846473693847656,41.72211456298828,9.338879585266113,477.1833801269531,491.4354553222656,31.419173986451664,458.51378732930596,890.1708046661361
64261697010538,36,2005,2010,5,ne,dg_hg_clim,19.8475341796875,41.72212219238281,9.339128494262695,441.1012268066406,425.06622314453125,31.419173986451664,458.51378732930596,890.1708046661361
64261697010538,36,2005,2010,5,ne,full_dg_hg_organon_crw,19.846473693847656,41.72211456298828,9.338879585266113,477.1833801269531,491.4354553222656,31.419173986451664,458.51378732930596,890.1708046661361
64261697010538,36,2005,2010,5,ne,full_dg_hg_clim_crw,19.8475341796875,41.72212219238281,9.339128494262695,441.1012268066406,425.06622314453125,31.419173986451664,458.51378732930596,890.1708046661361
64261697010538,36,2005,2010,5,ne,hg_organon_crw,19.846473693847656,41.72211456298828,9.338879585266113,477.1833801269531,491.4354553222656,31.419173986451664,458.51378732930596,890.1708046661361
168998378010661,42,2011,2017,6,ne,hg_organon_crw,74.49555969238281,147.77615356445312,9.613893508911133,1849.3626708984375,3475.849853515625,86.4316632568393,1549.257946831388,3570.118822717254
70611804010538,23,2004,2009,5,ne,dg_only,29.7510986328125,41.48228073120117,11.467177391052246,628.541259765625,2843.773681640625,89.40893353932178,792.344500039458,3340.680782858978
70611804010538,23,2004,2009,5,ne,dg_hg_organon,29.748714447021484,41.4822883605957,11.466714859008789,660.8162841796875,2999.51513671875,89.40893353932178,792.344500039458,3340.680782858978
70611804010538,23,2004,2009,5,ne,dg_hg_clim,29.749725341796875,41.48227310180664,11.466912269592285,628.5068969726562,2843.604736328125,89.40893353932178,792.344500039458,3340.680782858978
70611804010538,23,2004,2009,5,ne,full_dg_hg_organon_crw,29.748714447021484,41.4822883605957,11.466714859008789,660.8162841796875,2999.51513671875,89.40893353932178,792.344500039458,3340.680782858978
70611804010538,23,2004,2009,5,ne,full_dg_hg_clim_crw,29.749725341796875,41.48227310180664,11.466912269592285,628.5068969726562,2843.604736328125,89.40893353932178,792.344500039458,3340.680782858978
70611804010538,23,2004,2009,5,ne,hg_organon_crw,29.748714447021484,41.4822883605957,11.466714859008789,660.8162841796875,2999.51513671875,89.40893353932178,792.344500039458,3340.680782858978
53715270010538,36,2003,2008,5,ne,dg_only,81.2737808227539,154.7036590576172,9.814346313476562,1703.0382080078125,4896.21728515625,118.46887033327828,1173.53136717476,3461.11904678617
53715270010538,36,2003,2008,5,ne,dg_hg_organon,81.26904296875,154.70372009277344,9.814056396484375,1777.9739990234375,5124.869140625,118.46887033327828,1173.53136717476,3461.11904678617
53715270010538,36,2003,2008,5,ne,dg_hg_clim,81.27375030517578,154.70364379882812,9.814342498779297,1703.27685546875,4896.21337890625,118.46887033327828,1173.53136717476,3461.11904678617
53715270010538,36,2003,2008,5,ne,full_dg_hg_organon_crw,81.26904296875,154.70372009277344,9.814056396484375,1777.9739990234375,5124.869140625,118.46887033327828,1173.53136717476,3461.11904678617
53715270010538,36,2003,2008,5,ne,full_dg_hg_clim_crw,81.27375030517578,154.70364379882812,9.814342498779297,1703.27685546875,4896.21337890625,118.46887033327828,1173.53136717476,3461.11904678617
53715270010538,36,2003,2008,5,ne,hg_organon_crw,81.26904296875,154.70372009277344,9.814056396484375,1777.9739990234375,5124.869140625,118.46887033327828,1173.53136717476,3461.11904678617
58408212010538,42,2003,2009,6,ne,hg_organon_crw,128.31719970703125,165.92247009277344,11.907654762268066,4078.283935546875,17064.880859375,122.85856549262391,2317.631402151922,9395.039377538724
247065573010661,54,2013,2019,6,ne,hg_organon_crw,128.39540100097656,184.40525817871094,11.29859447479248,3699.62158203125,11231.57421875,,,
53744169010538,36,2003,2008,5,ne,dg_only,163.0767059326172,164.64593505859375,13.475870132446289,4984.97705078125,21675.666015625,167.27352699444043,4557.15483200973,20316.12721082098
53744169010538,36,2003,2008,5,ne,dg_hg_organon,163.06829833984375,164.6492462158203,13.475383758544922,5054.265625,21771.2890625,167.27352699444043,4557.15483200973,20316.12721082098
53744169010538,36,2003,2008,5,ne,dg_hg_clim,163.07594299316406,164.6464385986328,13.475813865661621,4983.2001953125,21675.46875,167.27352699444043,4557.15483200973,20316.12721082098
53744169010538,36,2003,2008,5,ne,full_dg_hg_organon_crw,163.06829833984375,164.6492462158203,13.475383758544922,5054.265625,21771.2890625,167.27352699444043,4557.15483200973,20316.12721082098
53744169010538,36,2003,2008,5,ne,full_dg_hg_clim_crw,163.07594299316406,164.6464385986328,13.475813865661621,4983.2001953125,21675.46875,167.27352699444043,4557.15483200973,20316.12721082098
53744169010538,36,2003,2008,5,ne,hg_organon_crw,163.06829833984375,164.6492462158203,13.475383758544922,5054.265625,21771.2890625,167.27352699444043,4557.15483200973,20316.12721082098
58391351010538,42,2003,2008,5,ne,hg_organon_crw,116.9099349975586,148.56529235839844,12.011667251586914,3866.8408203125,14575.1376953125,115.4295740181896,3155.608981721902,10420.53509394478
15806958020004,36,2013,2019,6,ne,dg_only,85.46304321289062,177.28712463378906,9.401275634765625,1942.3870849609375,5686.5166015625,84.63309986660269,598.774868903714,506.09344596485005
15806958020004,36,2013,2019,6,ne,dg_hg_organon,85.46354675292969,177.28712463378906,9.401305198669434,2005.81787109375,5884.96484375,84.63309986660269,598.774868903714,506.09344596485005
