variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
mu[17],-0.62291122519,-0.6229013050000001,0.012263483535354263,0.012109928691000025,-0.643175953,-0.602419539,1.0008202917108455,3949.677039450353,3724.232244694872
mu[18],-0.58426732407,-0.584430985,0.016678110395053274,0.016345931868000034,-0.6123667115000001,-0.5569930195,1.0011260097991905,3660.4674235377697,3671.7274212458447
mu[19],-0.94511520482,-0.944847145,0.013485519337449238,0.013645894877999961,-0.9668864095,-0.9234275405,1.0000472987430036,3862.6387585417842,3670.008838445937
mu[20],-1.30277857015,-1.30316935,0.016804435143865443,0.016577024729999872,-1.32987202,-1.27507807,1.000725926004582,4758.181704808958,3142.918293864319
mu[21],-0.227130504635,-0.227129575,0.016548806514590036,0.016469410208999995,-0.2545302305,-0.199894365,1.0004095024045023,3885.7145166855676,3486.673201621233
mu[22],-0.495270964425,-0.495261855,0.041750138760764284,0.04207620282600001,-0.5646830915000001,-0.42792797450000003,0.9998351426258226,4561.0566248771565,3404.0639514510294
mu[23],-1.100620720225,-1.1006195,0.017738970361741605,0.01769016080999995,-1.12974843,-1.071262775,1.0018560672478982,3410.2555665031214,3442.639985598952
mu[24],-0.47677276186745,-0.482012905,0.19224623523887605,0.190412089707,-0.7890192695,-0.1547241370000001,1.0002220958291907,4643.0922133344075,2579.383682795546
mu[25],-0.5338383769275,-0.53406904,0.03098325824904579,0.030879763298999968,-0.5842552265000001,-0.482576679,1.0002661319071113,2498.135735793953,2890.9421841946564
mu[26],-0.9051404322525,-0.905292605,0.021942771453530123,0.021958262277000016,-0.941436927,-0.8694391269999999,1.000979636206269,2638.123339637871,3154.913651547826
mu[27],-1.8723966762,-1.87269495,0.14978687328340498,0.14863116891000022,-2.12003141,-1.6267684500000001,1.0007611708763084,4132.820461771626,3090.4550103932897
mu[28],-0.0764286110924975,-0.0764035755,0.03399958192843975,0.034203125359200004,-0.13275605299999998,-0.021015156850000098,1.0003981972139449,5583.432588917691,3084.9312699417806
mu[29],-0.81032021782,-0.81041489,0.05745464749878843,0.057437947748999955,-0.9046064875000001,-0.7169164135,1.001088809010397,3959.4865736329584,2690.1241794753178
mu[30],-1.126920485825,-1.1270967,0.02989254056665005,0.029701741230000096,-1.175881995,-1.0766426500000001,1.000474113129345,2661.12986624257,3212.0550712587633
mu[31],-0.2498449614,-0.25005637999999997,0.017314596191966295,0.017337124098,-0.2784574435,-0.22151673650000003,0.9994179040779171,3806.1382951227397,3447.4241816464028
mu[32],-1.36733253695,-1.3669626,0.017741078288796373,0.017580596670000007,-1.3967477200000002,-1.3383957549999999,1.0004056321270092,3737.7904870743655,3429.4707431981233
mu[33],-0.4435363202375,-0.44312779999999996,0.030192878224591563,0.03042327075899997,-0.4942715105,-0.39463735150000007,1.0010882470207156,4171.492026133804,3542.380388393887
mu[34],-0.896794584255,-0.896793355,0.01862827052646777,0.01799989077599996,-0.9275739865,-0.8658773824999999,1.0006512408165078,4496.9869107183695,3288.6878069391637
mu[35],0.01353886085177325,0.013627997499999999,0.027858036216456005,0.027657872903219995,-0.0314213137,0.06020911324999999,1.00079354348306,5520.171339378416,3045.906876460742
mu[36],-0.5661823820725,-0.566309885,0.03049921198498218,0.030459557393999963,-0.61607603,-0.5160310315000001,1.0006704275547404,5891.289019920202,2863.4461439808347
mu[37],0.10423716462065,0.10436061499999999,0.02077676607245246,0.021214947423599986,0.06924155995,0.13758685850000002,1.0002998033204595,4155.494363943822,3120.2710635897556
mu[38],-0.94436607921,-0.9442065550000001,0.01831788686132006,0.018077089758000063,-0.9739596425,-0.9132276055,0.9998898573147307,3183.603232036304,3295.9695881178404
mu[39],-0.17156771520625,-0.17197654,0.02459095725580461,0.02438927408399999,-0.21123688699999998,-0.13072551699999999,1.0006077285150499,2752.448681047115,3170.382258791719
mu[40],-0.60119387665,-0.6013376349999999,0.018267815953758405,0.01852842285000002,-0.6313559280000001,-0.571211298,1.0004622364287001,3555.519179231983,3552.7857991501255
mu[41],-1.15281681115,-1.1530113,0.01680879955245821,0.017038113329999962,-1.179985075,-1.12480735,1.0006643134434303,4535.196432949672,3780.714070405277
