fvs_index,JSP,SPCD,model_id,B1,B2,B3,source
24,YB,371,5,4.4395708047223,-5.58056802970323,1.87552552701953,conus_htdbh
25,BW,951,6,101.888431612198,-0.089152075574901,1.00775221404168,conus_htdbh
26,SM,318,3,86.8722151320408,-0.118466921733072,0.912923449941275,conus_htdbh
27,BM,314,2,5.25279544171297,-3.08902071644383,-0.407961448658565,conus_htdbh
28,AB,531,2,7.84986632788297,-5.48439795206407,-0.154149330236053,conus_htdbh
29,WA,541,3,108.923208769068,-0.0737459295532818,0.872822507398674,conus_htdbh
30,WO,802,5,4.90901329962587,-11.1083568538124,3.33901573812732,conus_htdbh
31,SW,804,5,4.86483113984375,-12.4146904972433,3.62034764048845,conus_htdbh
32,BR,823,6,69.5277527857319,-0.0724916075266451,1.16136484335445,conus_htdbh
33,CK,826,3,85.9306508175669,-0.0833231527715573,0.881696433946908,conus_htdbh
34,RO,833,6,101.491400486567,-0.111462321882721,0.889732821651076,conus_htdbh
35,BO,837,3,95.8445309290689,-0.0818423531571508,0.898755793429172,conus_htdbh
36,NP,809,3,87.3760665147734,-0.0778370841017009,0.903197146091413,conus_htdbh
37,BH,402,5,4.98195633306394,-10.5149299565272,3.01937395937721,conus_htdbh
38,PH,403,5,5.04752531090925,-11.512380469404,3.28729433431041,conus_htdbh
39,SH,407,5,4.97546634829028,-10.7912423082463,2.97457486133052,conus_htdbh
40,BT,743,5,4.70806708736084,-5.87819752755009,1.59409245774162,conus_htdbh
41,QA,746,5,4.6565777738317,-7.12923186598056,1.92747619077869,conus_htdbh
42,BP,741,2,5.76723614612927,-3.39037269947814,-0.278983663828942,conus_htdbh
43,PB,375,3,73.4146454771709,-0.125431847449098,0.874657743908028,conus_htdbh
45,BN,601,5,4.65732873290113,-8.82340703136603,2.74937597806778,conus_htdbh
46,WN,602,6,94.1761872112372,-0.0868548700989347,1.01201922264673,conus_htdbh
47,HH,701,3,58.9454997028686,-0.158668218872437,0.827760859937764,conus_htdbh
48,BK,901,5,4.84925742380529,-10.034091670256,2.99806760236697,conus_htdbh
49,OH,998,4,2.6502919183639,-0.559940419816323,,conus_htdbh
50,BE,313,3,63.8704363640289,-0.109011210766611,0.805967193376699,conus_htdbh
51,ST,315,4,4.05244830316914,-3.3521823107057,,conus_htdbh
52,MM,319,5,5.26420684538183,-18.3840369067949,5.22847504103801,conus_htdbh
53,AH,391,2,6.55522718226434,-4.02840839139553,-0.159841614930784,conus_htdbh
54,AC,421,5,4.33613997242303,-5.2210983106951,1.50344826835429,conus_htdbh
55,HK,462,5,4.80793196243877,-12.0274905047119,3.78523205296343,conus_htdbh
56,DW,491,3,39.8470167813583,-0.202844502971137,0.82558230849676,conus_htdbh
57,HT,500,5,3.79396974683557,-5.19958132705225,2.42327274454244,conus_htdbh
58,AP,660,5,3.86311699243363,-5.79595723492354,2.7648405882708,conus_htdbh
59,BG,693,5,4.86869792072567,-11.5978433923744,3.54523350966317,conus_htdbh
60,SY,731,6,115.686190579391,-0.111413425288538,0.883160433034918,conus_htdbh
61,PR,761,2,5.98735745863209,-3.63572355319588,-0.266362592198327,conus_htdbh
62,CC,763,5,4.68230000393982,-9.44506696773549,2.78649272405262,conus_htdbh
63,PL,760,5,5.06229960451586,-17.0805823887076,5.24135230763282,conus_htdbh
64,WI,920,5,4.65644881063909,-10.3018250153343,3.55940472128391,conus_htdbh
65,BL,922,5,4.67884394905377,-9.89070680782591,3.34423851323384,conus_htdbh
66,DM,923,1,3.16768871916624,-0.8125021004513,,conus_htdbh
67,SS,931,2,6.49492130142947,-4.18645455760346,-0.225601889816008,conus_htdbh
68,MA,935,5,3.94867949344406,-4.08968903156427,1.56109770134223,conus_htdbh
